LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1733303943.230490,407923.000,64445,2,GZ,1,100,-0.488
1733303943.270490,407963.000,64445,2,GZ,1,100,1.190
1733303943.310490,408003.000,64461,3,GZ,1,100,1.190
1733303943.350490,408043.000,64461,3,GZ,1,100,-0.214
1733303943.390490,408083.000,64461,3,GZ,1,100,-0.183
1733303943.430490,408123.000,64477,2,GZ,1,100,0.488
1733303943.470490,408163.000,64477,2,GZ,1,100,-0.336
1733303943.506157,408198.667,64493,3,GZ,1,100,0.641
1733303943.541824,408234.333,64493,3,GZ,1,100,0.031
1733303943.577491,408270.000,64493,3,GZ,1,100,-0.580
1733303943.617491,408310.000,64510,3,GZ,1,100,-1.434
1733303943.657491,408350.000,64510,3,GZ,1,100,-2.228
1733303943.697491,408390.000,64510,3,GZ,1,100,-1.190
1733303943.737491,408430.000,64527,2,GZ,1,100,0.916
1733303943.777491,408470.000,64527,2,GZ,1,100,0.732
1733303943.817492,408510.000,64542,3,GZ,1,100,-2.625
1733303943.857491,408550.000,64542,3,GZ,1,100,1.190
1733303943.897492,408590.000,64542,3,GZ,1,100,0.519
1733303943.937992,408630.500,64560,2,GZ,1,100,-2.380
1733303943.978492,408671.000,64560,2,GZ,1,100,0.275
1733303944.018159,408710.667,64577,3,GZ,1,100,1.373
1733303944.057826,408750.333,64577,3,GZ,1,100,-1.587
1733303944.097492,408790.000,64577,3,GZ,1,100,-0.336
1733303944.137492,408830.000,64594,2,GZ,1,100,0.610
1733303944.177493,408870.000,64594,2,GZ,1,100,-0.549
1733303944.217493,408910.000,64610,3,GZ,1,100,-0.275
1733303944.257493,408950.000,64610,3,GZ,1,100,0.183
1733303944.297493,408990.000,64610,3,GZ,1,100,-0.580
1733303944.337493,409030.000,64625,2,GZ,1,100,-0.519
1733303944.377493,409070.000,64625,2,GZ,1,100,0.427
1733303944.417493,409110.000,64643,3,GZ,1,100,-0.458
1733303944.457493,409150.000,64643,3,GZ,1,100,0.854
1733303944.497494,409190.000,64643,3,GZ,1,100,0.031
1733303944.537493,409230.000,64659,2,GZ,1,100,-0.854
1733303944.577494,409270.000,64659,2,GZ,1,100,0.977
1733303944.617494,409310.000,64676,3,GZ,1,100,0.061
1733303944.657494,409350.000,64676,3,GZ,1,100,-1.709
1733303944.697494,409390.000,64676,3,GZ,1,100,0.916
1733303944.737494,409430.000,64691,2,GZ,1,100,0.519
1733303944.777494,409470.000,64691,2,GZ,1,100,-1.526
1733303944.817494,409510.000,64708,3,GZ,1,100,-0.244
1733303944.857495,409550.000,64708,3,GZ,1,100,1.190
1733303944.897495,409590.000,64708,3,GZ,1,100,-0.031
1733303944.937495,409630.000,64726,3,GZ,1,100,-0.763
1733303944.977495,409670.000,64726,3,GZ,1,100,-0.122
1733303945.017495,409710.000,64726,3,GZ,1,100,-0.397
1733303945.050495,409743.000,64744,2,GZ,1,100,-0.641
1733303945.083495,409776.000,64744,2,GZ,1,100,-0.214
1733303945.123495,409816.000,64758,3,GZ,1,100,0.519
1733303945.163495,409856.000,64758,3,GZ,1,100,-0.092
1733303945.203496,409896.000,64758,3,GZ,1,100,-0.763
1733303945.243496,409936.000,64775,3,GZ,1,100,0.183
1733303945.283496,409976.000,64775,3,GZ,1,100,-0.153
1733303945.323496,410016.000,64775,3,GZ,1,100,-1.190
1733303945.363496,410056.000,64791,2,GZ,1,100,0.793
1733303945.403496,410096.000,64791,2,GZ,1,100,-0.122
1733303945.443496,410136.000,64809,3,GZ,1,100,-0.824
1733303945.483496,410176.000,64809,3,GZ,1,100,0.610
1733303945.523496,410216.000,64809,3,GZ,1,100,0.000
1733303945.563497,410256.000,64823,2,GZ,1,100,-0.427
1733303945.603497,410296.000,64823,2,GZ,1,100,0.122
1733303945.643497,410336.000,64840,3,GZ,1,100,-0.824
1733303945.683497,410376.000,64840,3,GZ,1,100,-0.458
1733303945.723497,410416.000,64840,3,GZ,1,100,0.793
1733303945.763497,410456.000,64857,2,GZ,1,100,0.458
1733303945.803497,410496.000,64857,2,GZ,1,100,-0.153
1733303945.843498,410536.000,64874,3,GZ,1,100,0.092
1733303945.883497,410576.000,64874,3,GZ,1,100,-0.793
1733303945.923498,410616.000,64874,3,GZ,1,100,-1.129
1733303945.963498,410656.000,64890,2,GZ,1,100,0.488
1733303946.003498,410696.000,64890,2,GZ,1,100,0.397
1733303946.043498,410736.000,64908,3,GZ,1,100,-0.305
1733303946.083498,410776.000,64908,3,GZ,1,100,-0.153
1733303946.123498,410816.000,64908,3,GZ,1,100,2.258
1733303946.163498,410856.000,64924,2,GZ,1,100,4.181
1733303946.203498,410896.000,64924,2,GZ,1,100,-1.404
1733303946.243499,410936.000,64941,3,GZ,1,100,-3.815
1733303946.283499,410976.000,64941,3,GZ,1,100,0.885
1733303946.323499,411016.000,64941,3,GZ,1,100,0.305
1733303946.363499,411056.000,64956,2,GZ,1,100,-1.129
1733303946.403499,411096.000,64956,2,GZ,1,100,1.373
1733303946.443499,411136.000,64975,3,GZ,1,100,-0.305
1733303946.483499,411176.000,64975,3,GZ,1,100,-1.770
1733303946.523499,411216.000,64975,3,GZ,1,100,0.793
1733303946.563499,411256.000,64991,2,GZ,1,100,0.031
1733303946.603500,411296.000,64991,2,GZ,1,100,-2.258
1733303946.640250,411332.750,65016,4,GZ,1,100,0.763
1733303946.677000,411369.500,65016,4,GZ,1,100,0.549
1733303946.713750,411406.250,65016,4,GZ,1,100,-0.549
1733303946.750500,411443.000,65016,4,GZ,1,100,0.946
1733303946.790500,411483.000,65032,3,GZ,1,100,0.488
1733303946.830500,411523.000,65032,3,GZ,1,100,-0.763
1733303946.870500,411563.000,65032,3,GZ,1,100,0.488
1733303946.910501,411603.000,65049,2,GZ,1,100,0.214
1733303946.950501,411643.000,65049,2,GZ,1,100,-1.251
1733303946.990501,411683.000,65063,3,GZ,1,100,1.068
1733303947.030501,411723.000,65063,3,GZ,1,100,0.488
1733303947.070501,411763.000,65063,3,GZ,1,100,-1.953
1733303947.110501,411803.000,65081,3,GZ,1,100,-0.427
1733303947.150501,411843.000,65081,3,GZ,1,100,1.190
1733303947.190501,411883.000,65081,3,GZ,1,100,0.183
1733303947.230501,411923.000,65097,2,GZ,1,100,-0.946
1733303947.270502,411963.000,65097,2,GZ,1,100,0.702
1733303947.310502,412003.000,65114,3,GZ,1,100,0.671
1733303947.350502,412043.000,65114,3,GZ,1,100,-1.099
1733303947.390502,412083.000,65114,3,GZ,1,100,0.031
1733303947.430502,412123.000,65129,2,GZ,1,100,-1.068
1733303947.470502,412163.000,65129,2,GZ,1,100,-1.099
1733303947.510502,412203.000,65146,3,GZ,1,100,0.000
1733303947.550503,412243.000,65146,3,GZ,1,100,0.305
1733303947.590503,412283.000,65146,3,GZ,1,100,-0.885
1733303947.630503,412323.000,65162,2,GZ,1,100,0.244
1733303947.670503,412363.000,65162,2,GZ,1,100,0.885
1733303947.710503,412403.000,65182,3,GZ,1,100,-0.458
1733303947.750503,412443.000,65182,3,GZ,1,100,0.549
1733303947.790503,412483.000,65182,3,GZ,1,100,0.519
1733303947.830503,412523.000,65196,2,GZ,1,100,-0.275
1733303947.870503,412563.000,65196,2,GZ,1,100,0.549
1733303947.910503,412603.000,65213,3,GZ,1,100,0.092
1733303947.950504,412643.000,65213,3,GZ,1,100,-0.549
1733303947.990504,412683.000,65213,3,GZ,1,100,-0.732
1733303948.030504,412723.000,65229,2,GZ,1,100,-0.092
1733303948.070504,412763.000,65229,2,GZ,1,100,-0.732
1733303948.107004,412799.500,65247,4,GZ,1,100,-1.404
1733303948.143504,412836.000,65247,4,GZ,1,100,-0.427
1733303948.180004,412872.500,65247,4,GZ,1,100,0.336
1733303948.216504,412909.000,65247,4,GZ,1,100,-0.427
1733303948.256505,412949.000,65263,3,GZ,1,100,-0.519
1733303948.296504,412989.000,65263,3,GZ,1,100,0.854
1733303948.336505,413029.000,65263,3,GZ,1,100,-0.458
1733303948.376505,413069.000,65281,2,GZ,1,100,-0.854
1733303948.416505,413109.000,65281,2,GZ,1,100,-0.122
1733303948.456505,413149.000,65295,3,GZ,1,100,0.214
1733303948.496505,413189.000,65295,3,GZ,1,100,0.183
1733303948.536505,413229.000,65295,3,GZ,1,100,-0.336
1733303948.576505,413269.000,65312,2,GZ,1,100,0.427
1733303948.616506,413309.000,65312,2,GZ,1,100,-0.122
1733303948.656506,413349.000,65330,3,GZ,1,100,-1.160
1733303948.696506,413389.000,65330,3,GZ,1,100,0.336
1733303948.736506,413429.000,65330,3,GZ,1,100,-0.366
1733303948.776506,413469.000,65348,2,GZ,1,100,-1.221
1733303948.816506,413509.000,65348,2,GZ,1,100,2.838
1733303948.856506,413549.000,65362,3,GZ,1,100,1.129
1733303948.896506,413589.000,65362,3,GZ,1,100,-3.326
1733303948.936507,413629.000,65362,3,GZ,1,100,-0.183
1733303948.976507,413669.000,65379,3,GZ,1,100,2.197
1733303949.016507,413709.000,65379,3,GZ,1,100,-1.678
1733303949.056507,413749.000,65379,3,GZ,1,100,-1.099
1733303949.096507,413789.000,65396,2,GZ,1,100,0.641
1733303949.136507,413829.000,65396,2,GZ,1,100,-0.946
1733303949.176507,413869.000,65413,3,GZ,1,100,-0.031
1733303949.216507,413909.000,65413,3,GZ,1,100,1.068
1733303949.256507,413949.000,65413,3,GZ,1,100,-0.305
1733303949.296508,413989.000,65427,2,GZ,1,100,-0.793
1733303949.336508,414029.000,65427,2,GZ,1,100,-0.916
1733303949.376508,414069.000,65445,3,GZ,1,100,0.061
1733303949.416508,414109.000,65445,3,GZ,1,100,-0.031
1733303949.456508,414149.000,65445,3,GZ,1,100,-0.549
1733303949.496508,414189.000,65461,2,GZ,1,100,0.275
1733303949.536508,414229.000,65461,2,GZ,1,100,-0.610
1733303949.576508,414269.000,65478,3,GZ,1,100,-0.366
1733303949.616508,414309.000,65478,3,GZ,1,100,0.244
1733303949.656509,414349.000,65478,3,GZ,1,100,-1.251
1733303949.692175,414384.667,65494,3,GZ,1,100,0.305
1733303949.727842,414420.333,65494,3,GZ,1,100,0.793
1733303949.763509,414456.000,65494,3,GZ,1,100,-0.732
1733303949.803509,414496.000,65512,2,GZ,1,100,-0.153
1733303949.843509,414536.000,65512,2,GZ,1,100,0.488
1733303949.883509,414576.000,65528,3,GZ,1,100,-0.275
1733303949.923509,414616.000,65528,3,GZ,1,100,0.244
1733303949.963510,414656.000,65528,3,GZ,1,100,0.763
1733303950.003510,414696.000,9,2,GZ,1,100,-0.610
1733303950.043510,414736.000,9,2,GZ,1,100,-1.099
1733303950.083510,414776.000,25,3,GZ,1,100,1.526
1733303950.123510,414816.000,25,3,GZ,1,100,0.336
1733303950.163510,414856.000,25,3,GZ,1,100,-2.258
1733303950.203510,414896.000,41,2,GZ,1,100,0.824
1733303950.243510,414936.000,41,2,GZ,1,100,0.427
1733303950.283510,414976.000,57,3,GZ,1,100,-0.641
1733303950.323511,415016.000,57,3,GZ,1,100,0.854
1733303950.363511,415056.000,57,3,GZ,1,100,0.336
1733303950.403511,415096.000,75,2,GZ,1,100,-0.153
1733303950.443511,415136.000,75,2,GZ,1,100,-0.610
1733303950.483511,415176.000,93,3,GZ,1,100,-0.732
1733303950.523511,415216.000,93,3,GZ,1,100,-0.458
1733303950.563511,415256.000,93,3,GZ,1,100,-0.122
1733303950.603511,415296.000,108,2,GZ,1,100,-1.160
1733303950.643512,415336.000,108,2,GZ,1,100,0.183
1733303950.683512,415376.000,125,3,GZ,1,100,0.336
1733303950.723512,415416.000,125,3,GZ,1,100,-1.831
1733303950.763512,415456.000,125,3,GZ,1,100,-0.397
1733303950.803512,415496.000,142,2,GZ,1,100,0.397
1733303950.843512,415536.000,142,2,GZ,1,100,-2.502
1733303950.883512,415576.000,158,3,GZ,1,100,-0.885
1733303950.923512,415616.000,158,3,GZ,1,100,1.312
1733303950.963512,415656.000,158,3,GZ,1,100,-0.336
1733303951.003513,415696.000,173,3,GZ,1,100,-0.763
1733303951.043513,415736.000,173,3,GZ,1,100,0.793
1733303951.083513,415776.000,173,3,GZ,1,100,0.275
1733303951.123513,415816.000,190,2,GZ,1,100,0.153
1733303951.163513,415856.000,190,2,GZ,1,100,0.031
1733303951.198847,415891.333,207,3,GZ,1,100,-0.427
1733303951.234180,415926.667,207,3,GZ,1,100,0.183
1733303951.269513,415962.000,207,3,GZ,1,100,0.366
1733303951.309514,416002.000,223,3,GZ,1,100,-0.336
1733303951.349514,416042.000,223,3,GZ,1,100,0.854
1733303951.389514,416082.000,223,3,GZ,1,100,0.336
1733303951.429514,416122.000,241,2,GZ,1,100,-1.648
1733303951.469514,416162.000,241,2,GZ,1,100,0.183
1733303951.509514,416202.000,259,3,GZ,1,100,1.434
1733303951.549514,416242.000,259,3,GZ,1,100,-2.502
1733303951.589514,416282.000,259,3,GZ,1,100,-0.946
1733303951.629514,416322.000,276,2,GZ,1,100,2.686
1733303951.669514,416362.000,276,2,GZ,1,100,-1.404
1733303951.709515,416402.000,298,3,GZ,1,100,-1.282
1733303951.749515,416442.000,298,3,GZ,1,100,1.373
1733303951.789515,416482.000,298,3,GZ,1,100,-0.275
1733303951.829515,416522.000,313,2,GZ,1,100,-1.495
1733303951.869515,416562.000,313,2,GZ,1,100,0.366
1733303951.909515,416602.000,329,3,GZ,1,100,0.763
1733303951.949515,416642.000,329,3,GZ,1,100,-0.031
1733303951.989516,416682.000,329,3,GZ,1,100,-1.099
1733303952.029516,416722.000,346,2,GZ,1,100,1.007
1733303952.069516,416762.000,346,2,GZ,1,100,0.610
1733303952.109516,416802.000,363,3,GZ,1,100,-1.404
1733303952.149516,416842.000,363,3,GZ,1,100,0.275
1733303952.189516,416882.000,363,3,GZ,1,100,-0.031
1733303952.229516,416922.000,379,2,GZ,1,100,-0.610
1733303952.269516,416962.000,379,2,GZ,1,100,0.641
1733303952.309516,417002.000,396,3,GZ,1,100,0.122
1733303952.349517,417042.000,396,3,GZ,1,100,-0.641
1733303952.389517,417082.000,396,3,GZ,1,100,-0.336
1733303952.429517,417122.000,414,2,GZ,1,100,-0.763
1733303952.469517,417162.000,414,2,GZ,1,100,-0.763
1733303952.509517,417202.000,430,3,GZ,1,100,0.305
1733303952.549517,417242.000,430,3,GZ,1,100,0.397
1733303952.589517,417282.000,430,3,GZ,1,100,-0.671
1733303952.629517,417322.000,446,2,GZ,1,100,-0.336
1733303952.669518,417362.000,446,2,GZ,1,100,0.824
1733303952.709517,417402.000,462,3,GZ,1,100,-0.427
1733303952.749518,417442.000,462,3,GZ,1,100,-0.702
1733303952.789518,417482.000,462,3,GZ,1,100,0.519
1733303952.825185,417517.667,479,3,GZ,1,100,-0.061
1733303952.860851,417553.333,479,3,GZ,1,100,-0.305
1733303952.896518,417589.000,479,3,GZ,1,100,-0.122
1733303952.936518,417629.000,495,2,GZ,1,100,0.153
1733303952.976518,417669.000,495,2,GZ,1,100,0.061
1733303953.016518,417709.000,513,3,GZ,1,100,-0.092
1733303953.056519,417749.000,513,3,GZ,1,100,-0.793
1733303953.096519,417789.000,513,3,GZ,1,100,-0.244
1733303953.136519,417829.000,529,2,GZ,1,100,0.641
1733303953.176519,417869.000,529,2,GZ,1,100,0.061
1733303953.216519,417909.000,546,3,GZ,1,100,-0.122
1733303953.256519,417949.000,546,3,GZ,1,100,0.885
1733303953.296519,417989.000,546,3,GZ,1,100,-0.793
1733303953.336519,418029.000,562,3,GZ,1,100,-0.244
1733303953.376519,418069.000,562,3,GZ,1,100,-1.038
1733303953.416520,418109.000,562,3,GZ,1,100,0.336
1733303953.456520,418149.000,580,2,GZ,1,100,0.458
1733303953.496520,418189.000,580,2,GZ,1,100,-1.312
1733303953.536520,418229.000,594,3,GZ,1,100,0.000
1733303953.576520,418269.000,594,3,GZ,1,100,1.434
1733303953.616520,418309.000,594,3,GZ,1,100,4.364
1733303953.656520,418349.000,611,2,GZ,1,100,4.181
1733303953.696521,418389.000,611,2,GZ,1,100,-3.418
1733303953.736521,418429.000,628,3,GZ,1,100,-4.120
1733303953.776521,418469.000,628,3,GZ,1,100,0.488
1733303953.816521,418509.000,628,3,GZ,1,100,0.000
1733303953.856521,418549.000,645,2,GZ,1,100,-1.465
1733303953.896521,418589.000,645,2,GZ,1,100,0.397
1733303953.936521,418629.000,659,3,GZ,1,100,0.854
1733303953.976521,418669.000,659,3,GZ,1,100,-1.831
1733303954.016521,418709.000,659,3,GZ,1,100,-0.427
1733303954.056521,418749.000,679,3,GZ,1,100,0.458
1733303954.096522,418789.000,679,3,GZ,1,100,-2.441
1733303954.136522,418829.000,679,3,GZ,1,100,-0.336
1733303954.176522,418869.000,695,2,GZ,1,100,1.648
1733303954.216522,418909.000,695,2,GZ,1,100,-0.397
1733303954.252189,418944.667,712,3,GZ,1,100,-1.312
1733303954.287856,418980.333,712,3,GZ,1,100,-0.153
1733303954.323522,419016.000,712,3,GZ,1,100,-0.153
1733303954.363523,419056.000,727,2,GZ,1,100,-0.488
1733303954.403522,419096.000,727,2,GZ,1,100,-1.404
1733303954.443523,419136.000,744,3,GZ,1,100,-0.488
1733303954.483523,419176.000,744,3,GZ,1,100,0.854
1733303954.523523,419216.000,744,3,GZ,1,100,0.641
1733303954.563523,419256.000,760,2,GZ,1,100,0.488
1733303954.603523,419296.000,760,2,GZ,1,100,-0.519
1733303954.643523,419336.000,777,3,GZ,1,100,0.000
1733303954.683523,419376.000,777,3,GZ,1,100,-0.427
1733303954.723523,419416.000,777,3,GZ,1,100,0.153
1733303954.763190,419455.667,794,3,GZ,1,100,-0.763
1733303954.802857,419495.333,794,3,GZ,1,100,-0.977
1733303954.842524,419535.000,794,3,GZ,1,100,0.580
1733303954.882524,419575.000,809,2,GZ,1,100,-0.275
1733303954.922524,419615.000,809,2,GZ,1,100,-0.397
1733303954.962524,419655.000,825,3,GZ,1,100,1.953
1733303955.002524,419695.000,825,3,GZ,1,100,0.671
1733303955.042524,419735.000,825,3,GZ,1,100,-0.580
1733303955.082525,419775.000,843,2,GZ,1,100,0.580
1733303955.122525,419815.000,843,2,GZ,1,100,0.427
1733303955.162525,419855.000,859,3,GZ,1,100,0.397
1733303955.202525,419895.000,859,3,GZ,1,100,0.671
1733303955.242525,419935.000,859,3,GZ,1,100,-0.275
1733303955.282525,419975.000,876,2,GZ,1,100,0.061
1733303955.322525,420015.000,876,2,GZ,1,100,0.854
1733303955.362525,420055.000,893,3,GZ,1,100,0.244
1733303955.402525,420095.000,893,3,GZ,1,100,-0.427
1733303955.442526,420135.000,893,3,GZ,1,100,0.580
1733303955.482526,420175.000,910,2,GZ,1,100,0.671
1733303955.522526,420215.000,910,2,GZ,1,100,0.732
1733303955.562526,420255.000,926,3,GZ,1,100,2.930
1733303955.602526,420295.000,926,3,GZ,1,100,-0.458
1733303955.642526,420335.000,926,3,GZ,1,100,-2.930
1733303955.682526,420375.000,941,2,GZ,1,100,0.702
1733303955.722526,420415.000,941,2,GZ,1,100,-1.495
1733303955.762527,420455.000,958,3,GZ,1,100,-1.801
1733303955.802527,420495.000,958,3,GZ,1,100,1.038
1733303955.842527,420535.000,958,3,GZ,1,100,0.092
1733303955.878194,420570.667,975,3,GZ,1,100,-1.221
1733303955.913860,420606.333,975,3,GZ,1,100,0.824
1733303955.949527,420642.000,975,3,GZ,1,100,1.007
1733303955.989527,420682.000,993,2,GZ,1,100,-1.007
1733303956.029527,420722.000,993,2,GZ,1,100,0.427
1733303956.069527,420762.000,1009,3,GZ,1,100,1.190
1733303956.109528,420802.000,1009,3,GZ,1,100,-0.671
1733303956.149528,420842.000,1009,3,GZ,1,100,-0.397
1733303956.189528,420882.000,1025,2,GZ,1,100,0.366
1733303956.229528,420922.000,1025,2,GZ,1,100,-0.397
1733303956.269528,420962.000,1042,3,GZ,1,100,-0.275
1733303956.309528,421002.000,1042,3,GZ,1,100,0.275
1733303956.349528,421042.000,1042,3,GZ,1,100,-0.885
1733303956.389528,421082.000,1059,3,GZ,1,100,-1.007
1733303956.429528,421122.000,1059,3,GZ,1,100,0.397
1733303956.469529,421162.000,1059,3,GZ,1,100,0.641
1733303956.509529,421202.000,1077,2,GZ,1,100,-0.397
1733303956.549529,421242.000,1077,2,GZ,1,100,-0.671
1733303956.589529,421282.000,1092,3,GZ,1,100,0.977
1733303956.629529,421322.000,1092,3,GZ,1,100,-0.732
1733303956.669529,421362.000,1092,3,GZ,1,100,-0.793
1733303956.709529,421402.000,1109,2,GZ,1,100,-0.153
1733303956.749529,421442.000,1109,2,GZ,1,100,-0.183
1733303956.789530,421482.000,1126,3,GZ,1,100,0.732
1733303956.829530,421522.000,1126,3,GZ,1,100,-0.336
1733303956.869530,421562.000,1126,3,GZ,1,100,-1.099
1733303956.909530,421602.000,1146,3,GZ,1,100,1.007
1733303956.949530,421642.000,1146,3,GZ,1,100,0.214
1733303956.989530,421682.000,1146,3,GZ,1,100,-1.526
1733303957.029530,421722.000,1165,3,GZ,1,100,1.465
1733303957.069530,421762.000,1165,3,GZ,1,100,0.092
1733303957.109530,421802.000,1165,3,GZ,1,100,-1.984
1733303957.149531,421842.000,1180,2,GZ,1,100,1.038
1733303957.189531,421882.000,1180,2,GZ,1,100,1.526
1733303957.229531,421922.000,1196,3,GZ,1,100,-1.617
1733303957.269531,421962.000,1196,3,GZ,1,100,-2.838
1733303957.309531,422002.000,1196,3,GZ,1,100,-0.183
1733303957.345198,422037.667,1213,3,GZ,1,100,0.702
1733303957.380865,422073.333,1213,3,GZ,1,100,0.549
1733303957.416531,422109.000,1213,3,GZ,1,100,0.824
1733303957.456532,422149.000,1230,2,GZ,1,100,-1.129
1733303957.496532,422189.000,1230,2,GZ,1,100,1.312
1733303957.536532,422229.000,1245,3,GZ,1,100,0.275
1733303957.576532,422269.000,1245,3,GZ,1,100,-1.434
1733303957.616532,422309.000,1245,3,GZ,1,100,0.519
1733303957.656532,422349.000,1261,2,GZ,1,100,0.214
1733303957.696532,422389.000,1261,2,GZ,1,100,-2.411
1733303957.736532,422429.000,1279,3,GZ,1,100,-1.556
1733303957.776532,422469.000,1279,3,GZ,1,100,0.977
1733303957.816533,422509.000,1279,3,GZ,1,100,-0.031
1733303957.856533,422549.000,1295,3,GZ,1,100,-1.038
1733303957.896533,422589.000,1295,3,GZ,1,100,1.038
1733303957.936533,422629.000,1295,3,GZ,1,100,0.488
1733303957.976533,422669.000,1311,2,GZ,1,100,-1.740
1733303958.016533,422709.000,1311,2,GZ,1,100,0.732
1733303958.056533,422749.000,1329,3,GZ,1,100,1.007
1733303958.096533,422789.000,1329,3,GZ,1,100,-1.343
1733303958.136533,422829.000,1329,3,GZ,1,100,0.519
1733303958.176534,422869.000,1346,2,GZ,1,100,0.671
1733303958.216534,422909.000,1346,2,GZ,1,100,-0.458
1733303958.256534,422949.000,1362,3,GZ,1,100,0.275
1733303958.296534,422989.000,1362,3,GZ,1,100,-0.366
1733303958.336534,423029.000,1362,3,GZ,1,100,-0.122
1733303958.376534,423069.000,1380,2,GZ,1,100,-0.183
1733303958.416534,423109.000,1380,2,GZ,1,100,-0.549
1733303958.456201,423148.667,1394,3,GZ,1,100,-0.671
1733303958.495868,423188.333,1394,3,GZ,1,100,0.183
1733303958.535535,423228.000,1394,3,GZ,1,100,-0.519
1733303958.575535,423268.000,1411,2,GZ,1,100,-0.702
1733303958.615535,423308.000,1411,2,GZ,1,100,0.488
1733303958.655535,423348.000,1427,3,GZ,1,100,-0.458
1733303958.695535,423388.000,1427,3,GZ,1,100,-0.214
1733303958.735535,423428.000,1427,3,GZ,1,100,0.793
1733303958.775535,423468.000,1445,2,GZ,1,100,-0.793
1733303958.815536,423508.000,1445,2,GZ,1,100,-0.580
1733303958.855536,423548.000,1459,3,GZ,1,100,0.702
1733303958.895536,423588.000,1459,3,GZ,1,100,-0.427
1733303958.935536,423628.000,1459,3,GZ,1,100,-1.160
1733303958.971203,423663.667,1478,3,GZ,1,100,0.153
1733303959.006869,423699.333,1478,3,GZ,1,100,-0.153
1733303959.042536,423735.000,1478,3,GZ,1,100,-1.617
1733303959.082536,423775.000,1495,2,GZ,1,100,-2.106
1733303959.122536,423815.000,1495,2,GZ,1,100,0.854
1733303959.162537,423855.000,1512,3,GZ,1,100,0.793
1733303959.202537,423895.000,1512,3,GZ,1,100,-1.129
1733303959.242537,423935.000,1512,3,GZ,1,100,0.946
1733303959.282537,423975.000,1526,2,GZ,1,100,0.061
1733303959.322537,424015.000,1526,2,GZ,1,100,-0.519
1733303959.362537,424055.000,1544,3,GZ,1,100,-0.519
1733303959.402537,424095.000,1544,3,GZ,1,100,-0.275
1733303959.442537,424135.000,1544,3,GZ,1,100,0.458
1733303959.482538,424175.000,1560,2,GZ,1,100,0.000
1733303959.522537,424215.000,1560,2,GZ,1,100,-0.183
1733303959.562538,424255.000,1577,3,GZ,1,100,0.916
1733303959.602538,424295.000,1577,3,GZ,1,100,-0.214
1733303959.642538,424335.000,1577,3,GZ,1,100,-1.862
1733303959.682538,424375.000,1591,2,GZ,1,100,0.580
1733303959.722538,424415.000,1591,2,GZ,1,100,0.702
1733303959.762538,424455.000,1609,3,GZ,1,100,-0.854
1733303959.802538,424495.000,1609,3,GZ,1,100,-0.244
1733303959.842539,424535.000,1609,3,GZ,1,100,0.580
1733303959.882539,424575.000,1627,3,GZ,1,100,-0.305
1733303959.922539,424615.000,1627,3,GZ,1,100,-1.740
1733303959.962539,424655.000,1627,3,GZ,1,100,0.336
1733303960.002539,424695.000,1644,2,GZ,1,100,0.580
1733303960.042539,424735.000,1644,2,GZ,1,100,-1.160
1733303960.082539,424775.000,1660,3,GZ,1,100,0.549
1733303960.122539,424815.000,1660,3,GZ,1,100,1.556
1733303960.162539,424855.000,1660,3,GZ,1,100,-1.740
1733303960.202540,424895.000,1676,2,GZ,1,100,0.183
1733303960.242540,424935.000,1676,2,GZ,1,100,1.709
1733303960.282540,424975.000,1692,3,GZ,1,100,-1.251
1733303960.322540,425015.000,1692,3,GZ,1,100,-0.641
1733303960.362540,425055.000,1692,3,GZ,1,100,2.167
1733303960.398207,425090.667,1710,3,GZ,1,100,2.014
1733303960.433874,425126.333,1710,3,GZ,1,100,5.096
1733303960.469540,425162.000,1710,3,GZ,1,100,-2.014
1733303960.509541,425202.000,1725,2,GZ,1,100,0.092
1733303960.549541,425242.000,1725,2,GZ,1,100,0.183
1733303960.589541,425282.000,1741,3,GZ,1,100,0.214
1733303960.629541,425322.000,1741,3,GZ,1,100,-0.702
1733303960.669541,425362.000,1741,3,GZ,1,100,0.275
1733303960.709541,425402.000,1758,2,GZ,1,100,-0.305
1733303960.749541,425442.000,1758,2,GZ,1,100,-0.671
1733303960.789541,425482.000,1777,3,GZ,1,100,0.397
1733303960.829541,425522.000,1777,3,GZ,1,100,-0.092
1733303960.869542,425562.000,1777,3,GZ,1,100,-0.641
1733303960.909542,425602.000,1793,2,GZ,1,100,-0.397
1733303960.949542,425642.000,1793,2,GZ,1,100,0.244
1733303960.989542,425682.000,1808,3,GZ,1,100,0.061
1733303961.029542,425722.000,1808,3,GZ,1,100,-0.214
1733303961.069542,425762.000,1808,3,GZ,1,100,0.366
1733303961.109542,425802.000,1825,2,GZ,1,100,-0.458
1733303961.149542,425842.000,1825,2,GZ,1,100,-1.068
1733303961.189543,425882.000,1842,3,GZ,1,100,0.305
1733303961.229542,425922.000,1842,3,GZ,1,100,-0.458
1733303961.269543,425962.000,1842,3,GZ,1,100,-0.549
1733303961.309543,426002.000,1858,2,GZ,1,100,0.824
1733303961.349543,426042.000,1858,2,GZ,1,100,-0.244
1733303961.389543,426082.000,1874,3,GZ,1,100,-0.763
1733303961.429543,426122.000,1874,3,GZ,1,100,-0.885
1733303961.469543,426162.000,1874,3,GZ,1,100,-0.732
