LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1733303909.416390,374109.000,58932,4,EM,1,100,PS
1733303909.466640,374159.250,58966,4,EM,1,100,RS
1733303909.516891,374209.500,58966,4,EM,1,100,RB
1733303909.567141,374259.750,58966,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303909.617391,374310.000,58966,4,EM,1,100,PS
1733303909.667641,374360.250,58997,4,EM,1,100,RS
1733303909.717891,374410.500,58997,4,EM,1,100,RB
1733303909.768142,374460.750,58997,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303909.818392,374511.000,58997,4,EM,1,100,PS
1733303909.869392,374562.000,59033,4,EM,1,100,RS
1733303909.920392,374613.000,59033,4,EM,1,100,RB
1733303909.971392,374664.000,59033,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303910.022392,374715.000,59033,4,EM,1,100,PS
1733303910.072642,374765.250,59065,4,EM,1,100,RS
1733303910.122893,374815.500,59065,4,EM,1,100,RB
1733303910.173143,374865.750,59065,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303910.223393,374916.000,59065,4,EM,1,100,PS
1733303910.273643,374966.250,59098,4,EM,1,100,RS
1733303910.323893,375016.500,59098,4,EM,1,100,RB
1733303910.374143,375066.750,59098,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303910.424393,375117.000,59098,4,EM,1,100,PS
1733303910.474894,375167.500,59130,4,EM,1,100,RS
1733303910.525394,375218.000,59130,4,EM,1,100,RB
1733303910.575894,375268.500,59130,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303910.626394,375319.000,59130,4,EM,1,100,PS
1733303910.700394,375393.000,59168,4,EM,1,100,RS
1733303910.774395,375467.000,59168,4,EM,1,100,RB
1733303910.848395,375541.000,59168,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303910.922395,375615.000,59168,4,EM,1,100,PS
1733303910.972645,375665.250,59204,4,EM,1,100,RS
1733303911.022895,375715.500,59204,4,EM,1,100,RB
1733303911.073145,375765.750,59204,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303911.123395,375816.000,59204,4,EM,1,100,PS
1733303911.173645,375866.250,59236,4,EM,1,100,RS
1733303911.223896,375916.500,59236,4,EM,1,100,RB
1733303911.274146,375966.750,59236,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303911.324396,376017.000,59236,4,EM,1,100,PS
1733303911.375146,376067.750,59271,4,EM,1,100,RS
1733303911.425896,376118.500,59271,4,EM,1,100,RB
1733303911.476646,376169.250,59271,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303911.527397,376220.000,59271,4,EM,1,100,PS
1733303911.577647,376270.250,59303,4,EM,1,100,RS
1733303911.627897,376320.500,59303,4,EM,1,100,RB
1733303911.678147,376370.750,59303,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303911.728397,376421.000,59303,4,EM,1,100,PS
1733303911.778647,376471.250,59339,4,EM,1,100,RS
1733303911.828897,376521.500,59339,4,EM,1,100,RB
1733303911.879148,376571.750,59339,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303911.929398,376622.000,59339,4,EM,1,100,PS
1733303911.979648,376672.250,59371,4,EM,1,100,RS
1733303912.029898,376722.500,59371,4,EM,1,100,RB
1733303912.080148,376772.750,59371,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303912.130399,376823.000,59371,4,EM,1,100,PS
1733303912.180649,376873.250,59404,4,EM,1,100,RS
1733303912.230899,376923.500,59404,4,EM,1,100,RB
1733303912.281149,376973.750,59404,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303912.331399,377024.000,59404,4,EM,1,100,PS
1733303912.381649,377074.250,59438,4,EM,1,100,RS
1733303912.431899,377124.500,59438,4,EM,1,100,RB
1733303912.482149,377174.750,59438,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303912.532400,377225.000,59438,4,EM,1,100,PS
1733303912.582650,377275.250,59471,4,EM,1,100,RS
1733303912.632900,377325.500,59471,4,EM,1,100,RB
1733303912.683150,377375.750,59471,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303912.733400,377426.000,59471,4,EM,1,100,PS
1733303912.783650,377476.250,59505,4,EM,1,100,RS
1733303912.833900,377526.500,59505,4,EM,1,100,RB
1733303912.884151,377576.750,59505,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303912.934401,377627.000,59505,4,EM,1,100,PS
1733303912.987901,377680.500,59536,4,EM,1,100,RS
1733303913.041401,377734.000,59536,4,EM,1,100,RB
1733303913.094901,377787.500,59536,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303913.148401,377841.000,59536,4,EM,1,100,PS
1733303913.198652,377891.250,59570,4,EM,1,100,RS
1733303913.248902,377941.500,59570,4,EM,1,100,RB
1733303913.299152,377991.750,59570,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303913.349402,378042.000,59570,4,EM,1,100,PS
1733303913.399652,378092.250,59603,4,EM,1,100,RS
1733303913.449902,378142.500,59603,4,EM,1,100,RB
1733303913.500152,378192.750,59603,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303913.550403,378243.000,59603,4,EM,1,100,PS
1733303913.601653,378294.250,59637,4,EM,1,100,RS
1733303913.652903,378345.500,59637,4,EM,1,100,RB
1733303913.704153,378396.750,59637,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303913.755403,378448.000,59637,4,EM,1,100,PS
1733303913.806653,378499.250,59671,4,EM,1,100,RS
1733303913.857903,378550.500,59671,4,EM,1,100,RB
1733303913.909154,378601.750,59671,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303913.960404,378653.000,59671,4,EM,1,100,PS
1733303914.010654,378703.250,59703,4,EM,1,100,RS
1733303914.060904,378753.500,59703,4,EM,1,100,RB
1733303914.111154,378803.750,59703,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303914.161404,378854.000,59703,4,EM,1,100,PS
1733303914.211654,378904.250,59736,4,EM,1,100,RS
1733303914.261905,378954.500,59736,4,EM,1,100,RB
1733303914.312155,379004.750,59736,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303914.362405,379055.000,59736,4,EM,1,100,PS
1733303914.412655,379105.250,59768,4,EM,1,100,RS
1733303914.462905,379155.500,59768,4,EM,1,100,RB
1733303914.513155,379205.750,59768,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303914.563406,379256.000,59768,4,EM,1,100,PS
1733303914.613656,379306.250,59801,4,EM,1,100,RS
1733303914.663906,379356.500,59801,4,EM,1,100,RB
1733303914.714156,379406.750,59801,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303914.764406,379457.000,59801,4,EM,1,100,PS
1733303914.815406,379508.000,59833,4,EM,1,100,RS
1733303914.866406,379559.000,59833,4,EM,1,100,RB
1733303914.917407,379610.000,59833,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303914.968407,379661.000,59833,4,EM,1,100,PS
1733303915.018407,379711.000,59869,4,EM,1,100,RS
1733303915.068407,379761.000,59869,4,EM,1,100,RB
1733303915.118407,379811.000,59869,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303915.168407,379861.000,59869,4,EM,1,100,PS
1733303915.218657,379911.250,59900,4,EM,1,100,RS
1733303915.268908,379961.500,59900,4,EM,1,100,RB
1733303915.319158,380011.750,59900,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303915.369408,380062.000,59900,4,EM,1,100,PS
1733303915.419658,380112.250,59934,4,EM,1,100,RS
1733303915.469908,380162.500,59934,4,EM,1,100,RB
1733303915.520158,380212.750,59934,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303915.570409,380263.000,59934,4,EM,1,100,PS
1733303915.621159,380313.750,59965,4,EM,1,100,RS
1733303915.671909,380364.500,59965,4,EM,1,100,RB
1733303915.722659,380415.250,59965,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303915.773409,380466.000,59965,4,EM,1,100,PS
1733303915.838659,380531.250,59988,4,EM,1,100,RS
1733303915.903909,380596.500,59988,4,EM,1,100,RB
1733303915.969160,380661.750,59988,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303916.034410,380727.000,59988,4,EM,1,100,PS
1733303916.084660,380777.250,60024,4,EM,1,100,RS
1733303916.134910,380827.500,60024,4,EM,1,100,RB
1733303916.185160,380877.750,60024,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303916.235410,380928.000,60024,4,EM,1,100,PS
1733303916.285661,380978.250,60057,4,EM,1,100,RS
1733303916.335911,381028.500,60057,4,EM,1,100,RB
1733303916.386161,381078.750,60057,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303916.436411,381129.000,60057,4,EM,1,100,PS
1733303916.486661,381179.250,60091,4,EM,1,100,RS
1733303916.536911,381229.500,60091,4,EM,1,100,RB
1733303916.587162,381279.750,60091,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303916.637412,381330.000,60091,4,EM,1,100,PS
1733303916.687912,381380.500,60124,4,EM,1,100,RS
1733303916.738412,381431.000,60124,4,EM,1,100,RB
1733303916.788912,381481.500,60124,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303916.839412,381532.000,60124,4,EM,1,100,PS
1733303916.892662,381585.250,60158,4,EM,1,100,RS
1733303916.945913,381638.500,60158,4,EM,1,100,RB
1733303916.999163,381691.750,60158,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303917.052413,381745.000,60158,4,EM,1,100,PS
1733303917.103413,381796.000,60192,4,EM,1,100,RS
1733303917.154413,381847.000,60192,4,EM,1,100,RB
1733303917.205413,381898.000,60192,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303917.256413,381949.000,60192,4,EM,1,100,PS
1733303917.307414,382000.000,60223,4,EM,1,100,RS
1733303917.358414,382051.000,60223,4,EM,1,100,RB
1733303917.409414,382102.000,60223,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303917.460414,382153.000,60223,4,EM,1,100,PS
1733303917.510664,382203.250,60257,4,EM,1,100,RS
1733303917.560914,382253.500,60257,4,EM,1,100,RB
1733303917.611165,382303.750,60257,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303917.661415,382354.000,60257,4,EM,1,100,PS
1733303917.711415,382404.000,60289,4,EM,1,100,RS
1733303917.761415,382454.000,60289,4,EM,1,100,RB
1733303917.811415,382504.000,60289,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303917.861415,382554.000,60289,4,EM,1,100,PS
1733303917.911665,382604.250,60322,4,EM,1,100,RS
1733303917.961915,382654.500,60322,4,EM,1,100,RB
1733303918.012166,382704.750,60322,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303918.062416,382755.000,60322,4,EM,1,100,PS
1733303918.112666,382805.250,60356,4,EM,1,100,RS
1733303918.162916,382855.500,60356,4,EM,1,100,RB
1733303918.213166,382905.750,60356,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303918.263417,382956.000,60356,4,EM,1,100,PS
1733303918.313667,383006.250,60387,4,EM,1,100,RS
1733303918.363917,383056.500,60387,4,EM,1,100,RB
1733303918.414167,383106.750,60387,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303918.464417,383157.000,60387,4,EM,1,100,PS
1733303918.514667,383207.250,60421,4,EM,1,100,RS
1733303918.564917,383257.500,60421,4,EM,1,100,RB
1733303918.615167,383307.750,60421,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303918.665418,383358.000,60421,4,EM,1,100,PS
1733303918.715668,383408.250,60455,4,EM,1,100,RS
1733303918.765918,383458.500,60455,4,EM,1,100,RB
1733303918.816168,383508.750,60455,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303918.866418,383559.000,60455,4,EM,1,100,PS
1733303918.916668,383609.250,60488,4,EM,1,100,RS
1733303918.966918,383659.500,60488,4,EM,1,100,RB
1733303919.017169,383709.750,60488,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303919.067419,383760.000,60488,4,EM,1,100,PS
1733303919.117669,383810.250,60520,4,EM,1,100,RS
1733303919.167919,383860.500,60520,4,EM,1,100,RB
1733303919.218169,383910.750,60520,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303919.268419,383961.000,60520,4,EM,1,100,PS
1733303919.318670,384011.250,60553,4,EM,1,100,RS
1733303919.368920,384061.500,60553,4,EM,1,100,RB
1733303919.419170,384111.750,60553,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303919.469420,384162.000,60553,4,EM,1,100,PS
1733303919.519670,384212.250,60587,4,EM,1,100,RS
1733303919.569920,384262.500,60587,4,EM,1,100,RB
1733303919.620170,384312.750,60587,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303919.670421,384363.000,60587,4,EM,1,100,PS
1733303919.721421,384414.000,60621,4,EM,1,100,RS
1733303919.772421,384465.000,60621,4,EM,1,100,RB
1733303919.823421,384516.000,60621,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303919.874421,384567.000,60621,4,EM,1,100,PS
1733303919.924671,384617.250,60652,4,EM,1,100,RS
1733303919.974921,384667.500,60652,4,EM,1,100,RB
1733303920.025172,384717.750,60652,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303920.075422,384768.000,60652,4,EM,1,100,PS
1733303920.125672,384818.250,60686,4,EM,1,100,RS
1733303920.175922,384868.500,60686,4,EM,1,100,RB
1733303920.226172,384918.750,60686,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303920.276422,384969.000,60686,4,EM,1,100,PS
1733303920.326673,385019.250,60717,4,EM,1,100,RS
1733303920.376923,385069.500,60717,4,EM,1,100,RB
1733303920.427173,385119.750,60717,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303920.477423,385170.000,60717,4,EM,1,100,PS
1733303920.527673,385220.250,60753,4,EM,1,100,RS
1733303920.577923,385270.500,60753,4,EM,1,100,RB
1733303920.628173,385320.750,60753,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303920.678423,385371.000,60753,4,EM,1,100,PS
1733303920.728674,385421.250,60785,4,EM,1,100,RS
1733303920.778924,385471.500,60785,4,EM,1,100,RB
1733303920.829174,385521.750,60785,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303920.879424,385572.000,60785,4,EM,1,100,PS
1733303920.951424,385644.000,60823,4,EM,1,100,RS
1733303921.023425,385716.000,60823,4,EM,1,100,RB
1733303921.095425,385788.000,60823,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303921.167425,385860.000,60823,4,EM,1,100,PS
1733303921.217425,385910.000,60857,4,EM,1,100,RS
1733303921.267425,385960.000,60857,4,EM,1,100,RB
1733303921.317425,386010.000,60857,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303921.367425,386060.000,60857,4,EM,1,100,PS
1733303921.417676,386110.250,60893,4,EM,1,100,RS
1733303921.467926,386160.500,60893,4,EM,1,100,RB
1733303921.518176,386210.750,60893,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303921.568426,386261.000,60893,4,EM,1,100,PS
1733303921.618676,386311.250,60926,4,EM,1,100,RS
1733303921.668926,386361.500,60926,4,EM,1,100,RB
1733303921.719177,386411.750,60926,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303921.769427,386462.000,60926,4,EM,1,100,PS
1733303921.819927,386512.500,60958,4,EM,1,100,RS
1733303921.870427,386563.000,60958,4,EM,1,100,RB
1733303921.920927,386613.500,60958,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303921.971427,386664.000,60958,4,EM,1,100,PS
1733303922.021677,386714.250,60991,4,EM,1,100,RS
1733303922.071928,386764.500,60991,4,EM,1,100,RB
1733303922.122178,386814.750,60991,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303922.172428,386865.000,60991,4,EM,1,100,PS
1733303922.222678,386915.250,61023,4,EM,1,100,RS
1733303922.272928,386965.500,61023,4,EM,1,100,RB
1733303922.323178,387015.750,61023,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303922.373429,387066.000,61023,4,EM,1,100,PS
1733303922.423679,387116.250,61059,4,EM,1,100,RS
1733303922.473929,387166.500,61059,4,EM,1,100,RB
1733303922.524179,387216.750,61059,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303922.574429,387267.000,61059,4,EM,1,100,PS
1733303922.624679,387317.250,61090,4,EM,1,100,RS
1733303922.674929,387367.500,61090,4,EM,1,100,RB
1733303922.725179,387417.750,61090,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303922.775430,387468.000,61090,4,EM,1,100,PS
1733303922.825680,387518.250,61124,4,EM,1,100,RS
1733303922.875930,387568.500,61124,4,EM,1,100,RB
1733303922.926180,387618.750,61124,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303922.976430,387669.000,61124,4,EM,1,100,PS
1733303923.027680,387720.250,61157,4,EM,1,100,RS
1733303923.078931,387771.500,61157,4,EM,1,100,RB
1733303923.130181,387822.750,61157,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303923.181431,387874.000,61157,4,EM,1,100,PS
1733303923.231431,387924.000,61191,4,EM,1,100,RS
1733303923.281431,387974.000,61191,4,EM,1,100,RB
1733303923.331431,388024.000,61191,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303923.381431,388074.000,61191,4,EM,1,100,PS
1733303923.431682,388124.250,61224,4,EM,1,100,RS
1733303923.481932,388174.500,61224,4,EM,1,100,RB
1733303923.532182,388224.750,61224,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303923.582432,388275.000,61224,4,EM,1,100,PS
1733303923.632682,388325.250,61256,4,EM,1,100,RS
1733303923.682932,388375.500,61256,4,EM,1,100,RB
1733303923.733182,388425.750,61256,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303923.783433,388476.000,61256,4,EM,1,100,PS
1733303923.833683,388526.250,61290,4,EM,1,100,RS
1733303923.883933,388576.500,61290,4,EM,1,100,RB
1733303923.934183,388626.750,61290,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303923.984433,388677.000,61290,4,EM,1,100,PS
1733303924.035433,388728.000,61324,4,EM,1,100,RS
1733303924.086433,388779.000,61324,4,EM,1,100,RB
1733303924.137434,388830.000,61324,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303924.188434,388881.000,61324,4,EM,1,100,PS
1733303924.238684,388931.250,61357,4,EM,1,100,RS
1733303924.288934,388981.500,61357,4,EM,1,100,RB
1733303924.339184,389031.750,61357,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303924.389434,389082.000,61357,4,EM,1,100,PS
1733303924.440685,389133.250,61389,4,EM,1,100,RS
1733303924.491935,389184.500,61389,4,EM,1,100,RB
1733303924.543185,389235.750,61389,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303924.594435,389287.000,61389,4,EM,1,100,PS
1733303924.644435,389337.000,61422,4,EM,1,100,RS
1733303924.694435,389387.000,61422,4,EM,1,100,RB
1733303924.744436,389437.000,61422,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303924.794436,389487.000,61422,4,EM,1,100,PS
1733303924.844686,389537.250,61454,4,EM,1,100,RS
1733303924.894936,389587.500,61454,4,EM,1,100,RB
1733303924.945186,389637.750,61454,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303924.995436,389688.000,61454,4,EM,1,100,PS
1733303925.045686,389738.250,61490,4,EM,1,100,RS
1733303925.095937,389788.500,61490,4,EM,1,100,RB
1733303925.146187,389838.750,61490,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303925.196437,389889.000,61490,4,EM,1,100,PS
1733303925.246687,389939.250,61521,4,EM,1,100,RS
1733303925.296937,389989.500,61521,4,EM,1,100,RB
1733303925.347187,390039.750,61521,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303925.397437,390090.000,61521,4,EM,1,100,PS
1733303925.447688,390140.250,61555,4,EM,1,100,RS
1733303925.497938,390190.500,61555,4,EM,1,100,RB
1733303925.548188,390240.750,61555,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303925.598438,390291.000,61555,4,EM,1,100,PS
1733303925.648688,390341.250,61586,4,EM,1,100,RS
1733303925.698938,390391.500,61586,4,EM,1,100,RB
1733303925.749188,390441.750,61586,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303925.799438,390492.000,61586,4,EM,1,100,PS
1733303925.849689,390542.250,61622,4,EM,1,100,RS
1733303925.899939,390592.500,61622,4,EM,1,100,RB
1733303925.950189,390642.750,61622,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303926.000439,390693.000,61622,4,EM,1,100,PS
1733303926.075439,390768.000,61659,4,EM,1,100,RS
1733303926.150440,390843.000,61659,4,EM,1,100,RB
1733303926.225440,390918.000,61659,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303926.300440,390993.000,61659,4,EM,1,100,PS
1733303926.350690,391043.250,61692,4,EM,1,100,RS
1733303926.400940,391093.500,61692,4,EM,1,100,RB
1733303926.451190,391143.750,61692,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303926.501441,391194.000,61692,4,EM,1,100,PS
1733303926.551691,391244.250,61730,4,EM,1,100,RS
1733303926.601941,391294.500,61730,4,EM,1,100,RB
1733303926.652191,391344.750,61730,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303926.702441,391395.000,61730,4,EM,1,100,PS
1733303926.752691,391445.250,61762,4,EM,1,100,RS
1733303926.802942,391495.500,61762,4,EM,1,100,RB
1733303926.853192,391545.750,61762,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303926.903442,391596.000,61762,4,EM,1,100,PS
1733303926.953692,391646.250,61795,4,EM,1,100,RS
1733303927.003942,391696.500,61795,4,EM,1,100,RB
1733303927.054192,391746.750,61795,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303927.104442,391797.000,61795,4,EM,1,100,PS
1733303927.154692,391847.250,61827,4,EM,1,100,RS
1733303927.204943,391897.500,61827,4,EM,1,100,RB
1733303927.255193,391947.750,61827,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303927.305443,391998.000,61827,4,EM,1,100,PS
1733303927.355693,392048.250,61860,4,EM,1,100,RS
1733303927.405943,392098.500,61860,4,EM,1,100,RB
1733303927.456193,392148.750,61860,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303927.506444,392199.000,61860,4,EM,1,100,PS
1733303927.556694,392249.250,61894,4,EM,1,100,RS
1733303927.606944,392299.500,61894,4,EM,1,100,RB
1733303927.657194,392349.750,61894,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303927.707444,392400.000,61894,4,EM,1,100,PS
1733303927.757694,392450.250,61928,4,EM,1,100,RS
1733303927.807945,392500.500,61928,4,EM,1,100,RB
1733303927.858195,392550.750,61928,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303927.908445,392601.000,61928,4,EM,1,100,PS
1733303927.958695,392651.250,61959,4,EM,1,100,RS
1733303928.008945,392701.500,61959,4,EM,1,100,RB
1733303928.059195,392751.750,61959,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303928.109445,392802.000,61959,4,EM,1,100,PS
1733303928.160696,392853.250,61993,4,EM,1,100,RS
1733303928.211946,392904.500,61993,4,EM,1,100,RB
1733303928.263196,392955.750,61993,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303928.314446,393007.000,61993,4,EM,1,100,PS
1733303928.364446,393057.000,62024,4,EM,1,100,RS
1733303928.414446,393107.000,62024,4,EM,1,100,RB
1733303928.464446,393157.000,62024,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303928.514446,393207.000,62024,4,EM,1,100,PS
1733303928.564697,393257.250,62058,4,EM,1,100,RS
1733303928.614947,393307.500,62058,4,EM,1,100,RB
1733303928.665197,393357.750,62058,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303928.715447,393408.000,62058,4,EM,1,100,PS
1733303928.765697,393458.250,62093,4,EM,1,100,RS
1733303928.815947,393508.500,62093,4,EM,1,100,RB
1733303928.866198,393558.750,62093,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303928.916448,393609.000,62093,4,EM,1,100,PS
1733303928.967698,393660.250,62125,4,EM,1,100,RS
1733303929.018948,393711.500,62125,4,EM,1,100,RB
1733303929.070198,393762.750,62125,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303929.121448,393814.000,62125,4,EM,1,100,PS
1733303929.171699,393864.250,62158,4,EM,1,100,RS
1733303929.221949,393914.500,62158,4,EM,1,100,RB
1733303929.272199,393964.750,62158,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303929.322449,394015.000,62158,4,EM,1,100,PS
1733303929.373449,394066.000,62191,4,EM,1,100,RS
1733303929.424449,394117.000,62191,4,EM,1,100,RB
1733303929.475449,394168.000,62191,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303929.526449,394219.000,62191,4,EM,1,100,PS
1733303929.576450,394269.000,62224,4,EM,1,100,RS
1733303929.626450,394319.000,62224,4,EM,1,100,RB
1733303929.676450,394369.000,62224,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303929.726450,394419.000,62224,4,EM,1,100,PS
1733303929.776700,394469.250,62258,4,EM,1,100,RS
1733303929.826950,394519.500,62258,4,EM,1,100,RB
1733303929.877201,394569.750,62258,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303929.927451,394620.000,62258,4,EM,1,100,PS
1733303929.977701,394670.250,62291,4,EM,1,100,RS
1733303930.027951,394720.500,62291,4,EM,1,100,RB
1733303930.078201,394770.750,62291,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303930.128451,394821.000,62291,4,EM,1,100,PS
1733303930.178701,394871.250,62323,4,EM,1,100,RS
1733303930.228951,394921.500,62323,4,EM,1,100,RB
1733303930.279202,394971.750,62323,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303930.329452,395022.000,62323,4,EM,1,100,PS
1733303930.379702,395072.250,62357,4,EM,1,100,RS
1733303930.429952,395122.500,62357,4,EM,1,100,RB
1733303930.480202,395172.750,62357,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303930.530452,395223.000,62357,4,EM,1,100,PS
1733303930.580703,395273.250,62390,4,EM,1,100,RS
1733303930.630953,395323.500,62390,4,EM,1,100,RB
1733303930.681203,395373.750,62390,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303930.731453,395424.000,62390,4,EM,1,100,PS
1733303930.781703,395474.250,62424,4,EM,1,100,RS
1733303930.831953,395524.500,62424,4,EM,1,100,RB
1733303930.882204,395574.750,62424,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303930.932454,395625.000,62424,4,EM,1,100,PS
1733303930.982704,395675.250,62455,4,EM,1,100,RS
1733303931.032954,395725.500,62455,4,EM,1,100,RB
1733303931.083204,395775.750,62455,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303931.133454,395826.000,62455,4,EM,1,100,PS
1733303931.204954,395897.500,62494,4,EM,1,100,RS
1733303931.276455,395969.000,62494,4,EM,1,100,RB
1733303931.347955,396040.500,62494,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303931.419455,396112.000,62494,4,EM,1,100,PS
1733303931.469705,396162.250,62530,4,EM,1,100,RS
1733303931.519955,396212.500,62530,4,EM,1,100,RB
1733303931.570205,396262.750,62530,4,EM,1,100,2024-12-04_16-17-23-034388.csv
1733303931.620456,396313.000,62530,4,EM,1,100,PS
1733303931.670706,396363.250,62563,4,EM,1,100,RS
1733303931.720956,396413.500,62563,4,EM,1,100,RB
