LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1733303902.995372,367688.000,57887,3,PR,1,100,153496
1733303903.035372,367728.000,57904,2,PR,1,100,153501
1733303903.075372,367768.000,57904,2,PR,1,100,153515
1733303903.115372,367808.000,57919,3,PR,1,100,153522
1733303903.155372,367848.000,57919,3,PR,1,100,153530
1733303903.195372,367888.000,57919,3,PR,1,100,153509
1733303903.235372,367928.000,57936,2,PR,1,100,153553
1733303903.275373,367968.000,57936,2,PR,1,100,153545
1733303903.315372,368008.000,57952,3,PR,1,100,153570
1733303903.355373,368048.000,57952,3,PR,1,100,153584
1733303903.395373,368088.000,57952,3,PR,1,100,153553
1733303903.435373,368128.000,57970,2,PR,1,100,153495
1733303903.475373,368168.000,57970,2,PR,1,100,153513
1733303903.515373,368208.000,57985,3,PR,1,100,153486
1733303903.555373,368248.000,57985,3,PR,1,100,153483
1733303903.595373,368288.000,57985,3,PR,1,100,153487
1733303903.635373,368328.000,58001,2,PR,1,100,153458
1733303903.675374,368368.000,58001,2,PR,1,100,153464
1733303903.715374,368408.000,58018,3,PR,1,100,153448
1733303903.755374,368448.000,58018,3,PR,1,100,153445
1733303903.795374,368488.000,58018,3,PR,1,100,153448
1733303903.835374,368528.000,58035,3,PR,1,100,153456
1733303903.875374,368568.000,58035,3,PR,1,100,153439
1733303903.915374,368608.000,58035,3,PR,1,100,153462
1733303903.955374,368648.000,58053,2,PR,1,100,153486
1733303903.995374,368688.000,58053,2,PR,1,100,153478
1733303904.035375,368728.000,58069,3,PR,1,100,153526
1733303904.075375,368768.000,58069,3,PR,1,100,153519
1733303904.115375,368808.000,58069,3,PR,1,100,153524
1733303904.154875,368847.500,58085,2,PR,1,100,153539
1733303904.194375,368887.000,58085,2,PR,1,100,153574
1733303904.234709,368927.333,58102,3,PR,1,100,153527
1733303904.275042,368967.667,58102,3,PR,1,100,153518
1733303904.315376,369008.000,58102,3,PR,1,100,153461
1733303904.355376,369048.000,58118,2,PR,1,100,153430
1733303904.395376,369088.000,58118,2,PR,1,100,153470
1733303904.435376,369128.000,58134,3,PR,1,100,153474
1733303904.475376,369168.000,58134,3,PR,1,100,153456
1733303904.515376,369208.000,58134,3,PR,1,100,153488
1733303904.554876,369247.500,58150,2,PR,1,100,153468
1733303904.594376,369287.000,58150,2,PR,1,100,153462
1733303904.634710,369327.333,58167,3,PR,1,100,153455
1733303904.675043,369367.667,58167,3,PR,1,100,153472
1733303904.715377,369408.000,58167,3,PR,1,100,153482
1733303904.754877,369447.500,58186,2,PR,1,100,153500
1733303904.794377,369487.000,58186,2,PR,1,100,153470
1733303904.834377,369527.000,58201,3,PR,1,100,153518
1733303904.874377,369567.000,58201,3,PR,1,100,153550
1733303904.914377,369607.000,58201,3,PR,1,100,153556
1733303904.954377,369647.000,58217,2,PR,1,100,153581
1733303904.994377,369687.000,58217,2,PR,1,100,153592
1733303905.034711,369727.333,58235,3,PR,1,100,153595
1733303905.075044,369767.667,58235,3,PR,1,100,153617
1733303905.115378,369808.000,58235,3,PR,1,100,153617
1733303905.155045,369847.667,58251,3,PR,1,100,153592
1733303905.194711,369887.333,58251,3,PR,1,100,153650
1733303905.234378,369927.000,58251,3,PR,1,100,153663
1733303905.274378,369967.000,58266,2,PR,1,100,153627
1733303905.314378,370007.000,58266,2,PR,1,100,153601
1733303905.354712,370047.333,58282,3,PR,1,100,153581
1733303905.395045,370087.667,58282,3,PR,1,100,153568
1733303905.435379,370128.000,58282,3,PR,1,100,153538
1733303905.474879,370167.500,58300,2,PR,1,100,153550
1733303905.514379,370207.000,58300,2,PR,1,100,153512
1733303905.554379,370247.000,58316,2,PR,1,100,153515
1733303905.594379,370287.000,58316,2,PR,1,100,153499
1733303905.637879,370330.500,58338,4,PR,1,100,153515
1733303905.681380,370374.000,58338,4,PR,1,100,153531
1733303905.724880,370417.500,58338,4,PR,1,100,153517
1733303905.768380,370461.000,58338,4,PR,1,100,153521
1733303905.808380,370501.000,58354,3,PR,1,100,153537
1733303905.848380,370541.000,58354,3,PR,1,100,153524
1733303905.888380,370581.000,58354,3,PR,1,100,153540
1733303905.928380,370621.000,58371,2,PR,1,100,153580
1733303905.968380,370661.000,58371,2,PR,1,100,153576
1733303906.008380,370701.000,58387,3,PR,1,100,153589
1733303906.048381,370741.000,58387,3,PR,1,100,153610
1733303906.088381,370781.000,58387,3,PR,1,100,153613
1733303906.128381,370821.000,58405,2,PR,1,100,153623
1733303906.168381,370861.000,58405,2,PR,1,100,153653
1733303906.208381,370901.000,58421,3,PR,1,100,153649
1733303906.248381,370941.000,58421,3,PR,1,100,153649
1733303906.288381,370981.000,58421,3,PR,1,100,153664
1733303906.328381,371021.000,58436,2,PR,1,100,153644
1733303906.368382,371061.000,58436,2,PR,1,100,153626
1733303906.408382,371101.000,58453,3,PR,1,100,153607
1733303906.448382,371141.000,58453,3,PR,1,100,153574
1733303906.488382,371181.000,58453,3,PR,1,100,153570
1733303906.528382,371221.000,58472,2,PR,1,100,153549
1733303906.568382,371261.000,58472,2,PR,1,100,153539
1733303906.608382,371301.000,58488,3,PR,1,100,153558
1733303906.648382,371341.000,58488,3,PR,1,100,153539
1733303906.688382,371381.000,58488,3,PR,1,100,153541
1733303906.728383,371421.000,58504,3,PR,1,100,153548
1733303906.768383,371461.000,58504,3,PR,1,100,153522
1733303906.808383,371501.000,58504,3,PR,1,100,153554
1733303906.848383,371541.000,58520,2,PR,1,100,153560
1733303906.888383,371581.000,58520,2,PR,1,100,153572
1733303906.928383,371621.000,58539,3,PR,1,100,153559
1733303906.968383,371661.000,58539,3,PR,1,100,153584
1733303907.008383,371701.000,58539,3,PR,1,100,153614
1733303907.048383,371741.000,58556,2,PR,1,100,153591
1733303907.088384,371781.000,58556,2,PR,1,100,153634
1733303907.128384,371821.000,58573,3,PR,1,100,153642
1733303907.168384,371861.000,58573,3,PR,1,100,153632
1733303907.208384,371901.000,58573,3,PR,1,100,153645
1733303907.248384,371941.000,58587,2,PR,1,100,153649
1733303907.288384,371981.000,58587,2,PR,1,100,153656
1733303907.328384,372021.000,58604,3,PR,1,100,153639
1733303907.368384,372061.000,58604,3,PR,1,100,153575
1733303907.408385,372101.000,58604,3,PR,1,100,153571
1733303907.448385,372141.000,58621,2,PR,1,100,153555
1733303907.488385,372181.000,58621,2,PR,1,100,153535
1733303907.528385,372221.000,58638,3,PR,1,100,153536
1733303907.568385,372261.000,58638,3,PR,1,100,153541
1733303907.608385,372301.000,58638,3,PR,1,100,153545
1733303907.648385,372341.000,58652,2,PR,1,100,153531
1733303907.688385,372381.000,58652,2,PR,1,100,153528
1733303907.728385,372421.000,58670,3,PR,1,100,153527
1733303907.768386,372461.000,58670,3,PR,1,100,153525
1733303907.808386,372501.000,58670,3,PR,1,100,153534
1733303907.848386,372541.000,58686,2,PR,1,100,153521
1733303907.888386,372581.000,58686,2,PR,1,100,153534
1733303907.928053,372620.667,58705,3,PR,1,100,153560
1733303907.967720,372660.333,58705,3,PR,1,100,153566
1733303908.007386,372700.000,58705,3,PR,1,100,153593
1733303908.047720,372740.333,58720,3,PR,1,100,153601
1733303908.088053,372780.667,58720,3,PR,1,100,153592
1733303908.128387,372821.000,58720,3,PR,1,100,153610
1733303908.167887,372860.500,58737,2,PR,1,100,153607
1733303908.207387,372900.000,58737,2,PR,1,100,153616
1733303908.247720,372940.333,58753,3,PR,1,100,153640
1733303908.288054,372980.667,58753,3,PR,1,100,153643
1733303908.328387,373021.000,58753,3,PR,1,100,153593
1733303908.368387,373061.000,58770,2,PR,1,100,153546
1733303908.408387,373101.000,58770,2,PR,1,100,153543
1733303908.448054,373140.667,58785,3,PR,1,100,153509
1733303908.487721,373180.333,58785,3,PR,1,100,153491
1733303908.527388,373220.000,58785,3,PR,1,100,153486
1733303908.567388,373260.000,58802,2,PR,1,100,153457
1733303908.607388,373300.000,58802,2,PR,1,100,153451
1733303908.647388,373340.000,58818,3,PR,1,100,153474
1733303908.687388,373380.000,58818,3,PR,1,100,153445
1733303908.727388,373420.000,58818,3,PR,1,100,153440
1733303908.767389,373460.000,58836,2,PR,1,100,153432
1733303908.807389,373500.000,58836,2,PR,1,100,153437
1733303908.847389,373540.000,58850,3,PR,1,100,153460
1733303908.887389,373580.000,58850,3,PR,1,100,153448
1733303908.927389,373620.000,58850,3,PR,1,100,153474
1733303908.967889,373660.500,58869,2,PR,1,100,153496
1733303909.008389,373701.000,58869,2,PR,1,100,153504
1733303909.048056,373740.667,58886,3,PR,1,100,153482
1733303909.087723,373780.333,58886,3,PR,1,100,153498
1733303909.127390,373820.000,58886,3,PR,1,100,153504
1733303909.167390,373860.000,58903,2,PR,1,100,153510
1733303909.207390,373900.000,58903,2,PR,1,100,153520
1733303909.252057,373944.667,58918,3,PR,1,100,153522
1733303909.296723,373989.333,58918,3,PR,1,100,153475
1733303909.341390,374034.000,58918,3,PR,1,100,153432
1733303909.381390,374074.000,58935,2,PR,1,100,153433
1733303909.421391,374114.000,58935,2,PR,1,100,153397
1733303909.461390,374154.000,58951,3,PR,1,100,153367
1733303909.501391,374194.000,58951,3,PR,1,100,153367
1733303909.541391,374234.000,58951,3,PR,1,100,153366
1733303909.581391,374274.000,58968,2,PR,1,100,153348
1733303909.621391,374314.000,58968,2,PR,1,100,153360
1733303909.661391,374354.000,58984,3,PR,1,100,153367
1733303909.701391,374394.000,58984,3,PR,1,100,153324
1733303909.741391,374434.000,58984,3,PR,1,100,153338
1733303909.781392,374474.000,59000,2,PR,1,100,153346
1733303909.821392,374514.000,59000,2,PR,1,100,153376
1733303909.861392,374554.000,59018,3,PR,1,100,153368
1733303909.901392,374594.000,59018,3,PR,1,100,153392
1733303909.941392,374634.000,59018,3,PR,1,100,153396
1733303909.981392,374674.000,59035,2,PR,1,100,153397
1733303910.021392,374714.000,59035,2,PR,1,100,153419
1733303910.061392,374754.000,59052,3,PR,1,100,153432
1733303910.101393,374794.000,59052,3,PR,1,100,153439
1733303910.141392,374834.000,59052,3,PR,1,100,153445
1733303910.181393,374874.000,59067,2,PR,1,100,153432
1733303910.221393,374914.000,59067,2,PR,1,100,153436
1733303910.261393,374954.000,59083,3,PR,1,100,153450
1733303910.301393,374994.000,59083,3,PR,1,100,153423
1733303910.341393,375034.000,59083,3,PR,1,100,153409
1733303910.381393,375074.000,59101,3,PR,1,100,153374
1733303910.421393,375114.000,59101,3,PR,1,100,153346
1733303910.461394,375154.000,59101,3,PR,1,100,153332
1733303910.501394,375194.000,59117,2,PR,1,100,153361
1733303910.541394,375234.000,59117,2,PR,1,100,153347
1733303910.581394,375274.000,59132,3,PR,1,100,153369
1733303910.621394,375314.000,59132,3,PR,1,100,153363
1733303910.661394,375354.000,59132,3,PR,1,100,153355
1733303910.701394,375394.000,59148,2,PR,1,100,153371
1733303910.741394,375434.000,59148,2,PR,1,100,153377
1733303910.781144,375473.750,59173,4,PR,1,100,153371
1733303910.820894,375513.500,59173,4,PR,1,100,153396
1733303910.860645,375553.250,59173,4,PR,1,100,153410
1733303910.900395,375593.000,59173,4,PR,1,100,153407
1733303910.940728,375633.333,59189,3,PR,1,100,153412
1733303910.981062,375673.667,59189,3,PR,1,100,153439
1733303911.021395,375714.000,59189,3,PR,1,100,153459
1733303911.061395,375754.000,59207,2,PR,1,100,153470
1733303911.101395,375794.000,59207,2,PR,1,100,153478
1733303911.141396,375834.000,59223,3,PR,1,100,153459
1733303911.181396,375874.000,59223,3,PR,1,100,153501
1733303911.221396,375914.000,59223,3,PR,1,100,153492
1733303911.261396,375954.000,59238,2,PR,1,100,153515
1733303911.301396,375994.000,59238,2,PR,1,100,153503
1733303911.341396,376034.000,59254,3,PR,1,100,153470
1733303911.381396,376074.000,59254,3,PR,1,100,153453
1733303911.421396,376114.000,59254,3,PR,1,100,153449
1733303911.461396,376154.000,59274,2,PR,1,100,153441
1733303911.501397,376194.000,59274,2,PR,1,100,153444
1733303911.541397,376234.000,59290,3,PR,1,100,153471
1733303911.581397,376274.000,59290,3,PR,1,100,153443
1733303911.621397,376314.000,59290,3,PR,1,100,153455
1733303911.660897,376353.500,59307,2,PR,1,100,153465
1733303911.700397,376393.000,59307,2,PR,1,100,153465
1733303911.740731,376433.333,59324,3,PR,1,100,153483
1733303911.781064,376473.667,59324,3,PR,1,100,153498
1733303911.821398,376514.000,59324,3,PR,1,100,153498
1733303911.861398,376554.000,59341,3,PR,1,100,153523
1733303911.901398,376594.000,59341,3,PR,1,100,153531
1733303911.941398,376634.000,59341,3,PR,1,100,153536
1733303911.981398,376674.000,59357,2,PR,1,100,153555
1733303912.021398,376714.000,59357,2,PR,1,100,153560
1733303912.061065,376753.667,59374,3,PR,1,100,153568
1733303912.100732,376793.333,59374,3,PR,1,100,153572
1733303912.140399,376833.000,59374,3,PR,1,100,153589
1733303912.180899,376873.500,59389,2,PR,1,100,153613
1733303912.221399,376914.000,59389,2,PR,1,100,153621
1733303912.261065,376953.667,59406,3,PR,1,100,153639
1733303912.300732,376993.333,59406,3,PR,1,100,153625
1733303912.340399,377033.000,59406,3,PR,1,100,153619
1733303912.380899,377073.500,59423,2,PR,1,100,153596
1733303912.421399,377114.000,59423,2,PR,1,100,153592
1733303912.461399,377154.000,59440,3,PR,1,100,153602
1733303912.501400,377194.000,59440,3,PR,1,100,153572
1733303912.541400,377234.000,59440,3,PR,1,100,153569
1733303912.581400,377274.000,59456,2,PR,1,100,153596
1733303912.621400,377314.000,59456,2,PR,1,100,153564
1733303912.661067,377353.667,59473,3,PR,1,100,153586
1733303912.700733,377393.333,59473,3,PR,1,100,153599
1733303912.740400,377433.000,59473,3,PR,1,100,153597
1733303912.780400,377473.000,59490,2,PR,1,100,153583
1733303912.820400,377513.000,59490,2,PR,1,100,153603
1733303912.860734,377553.333,59507,3,PR,1,100,153622
1733303912.901067,377593.667,59507,3,PR,1,100,153634
1733303912.941401,377634.000,59507,3,PR,1,100,153649
1733303912.981068,377673.667,59521,3,PR,1,100,153637
1733303913.020734,377713.333,59521,3,PR,1,100,153640
1733303913.060401,377753.000,59521,3,PR,1,100,153666
1733303913.105068,377797.667,59539,3,PR,1,100,153661
1733303913.149735,377842.333,59539,3,PR,1,100,153678
1733303913.194402,377887.000,59539,3,PR,1,100,153667
1733303913.234402,377927.000,59555,2,PR,1,100,153673
1733303913.274402,377967.000,59555,2,PR,1,100,153682
1733303913.314402,378007.000,59572,3,PR,1,100,153687
1733303913.354402,378047.000,59572,3,PR,1,100,153705
1733303913.394402,378087.000,59572,3,PR,1,100,153689
1733303913.434402,378127.000,59589,2,PR,1,100,153653
1733303913.474402,378167.000,59589,2,PR,1,100,153648
1733303913.514402,378207.000,59605,3,PR,1,100,153649
1733303913.554403,378247.000,59605,3,PR,1,100,153642
1733303913.594403,378287.000,59605,3,PR,1,100,153640
1733303913.634403,378327.000,59622,3,PR,1,100,153648
1733303913.674403,378367.000,59622,3,PR,1,100,153651
1733303913.714403,378407.000,59622,3,PR,1,100,153647
1733303913.754403,378447.000,59640,2,PR,1,100,153651
1733303913.794403,378487.000,59640,2,PR,1,100,153640
1733303913.834404,378527.000,59656,3,PR,1,100,153658
1733303913.874403,378567.000,59656,3,PR,1,100,153650
1733303913.914404,378607.000,59656,3,PR,1,100,153645
1733303913.954404,378647.000,59673,2,PR,1,100,153658
1733303913.994404,378687.000,59673,2,PR,1,100,153683
1733303914.034404,378727.000,59688,3,PR,1,100,153663
1733303914.074404,378767.000,59688,3,PR,1,100,153681
1733303914.114404,378807.000,59688,3,PR,1,100,153686
1733303914.154404,378847.000,59705,2,PR,1,100,153660
1733303914.194404,378887.000,59705,2,PR,1,100,153682
1733303914.234405,378927.000,59721,3,PR,1,100,153687
1733303914.274405,378967.000,59721,3,PR,1,100,153676
1733303914.314405,379007.000,59721,3,PR,1,100,153683
1733303914.354405,379047.000,59738,2,PR,1,100,153703
1733303914.394405,379087.000,59738,2,PR,1,100,153675
1733303914.434405,379127.000,59753,3,PR,1,100,153670
1733303914.474405,379167.000,59753,3,PR,1,100,153674
1733303914.514405,379207.000,59753,3,PR,1,100,153627
1733303914.554405,379247.000,59770,2,PR,1,100,153645
1733303914.594406,379287.000,59770,2,PR,1,100,153634
1733303914.634073,379326.667,59786,3,PR,1,100,153610
1733303914.673739,379366.333,59786,3,PR,1,100,153608
1733303914.713406,379406.000,59786,3,PR,1,100,153615
1733303914.753906,379446.500,59804,2,PR,1,100,153616
1733303914.794406,379487.000,59804,2,PR,1,100,153602
1733303914.834406,379527.000,59818,3,PR,1,100,153590
1733303914.874407,379567.000,59818,3,PR,1,100,153590
1733303914.914407,379607.000,59818,3,PR,1,100,153597
1733303914.954407,379647.000,59837,2,PR,1,100,153590
1733303914.994407,379687.000,59837,2,PR,1,100,153597
1733303915.034407,379727.000,59854,3,PR,1,100,153602
1733303915.074407,379767.000,59854,3,PR,1,100,153600
1733303915.114407,379807.000,59854,3,PR,1,100,153597
1733303915.154407,379847.000,59871,3,PR,1,100,153608
1733303915.194407,379887.000,59871,3,PR,1,100,153616
1733303915.234407,379927.000,59871,3,PR,1,100,153621
1733303915.273908,379966.500,59885,2,PR,1,100,153629
1733303915.313408,380006.000,59885,2,PR,1,100,153599
1733303915.353741,380046.333,59902,3,PR,1,100,153605
1733303915.394075,380086.667,59902,3,PR,1,100,153607
1733303915.434408,380127.000,59902,3,PR,1,100,153555
1733303915.473908,380166.500,59919,2,PR,1,100,153579
1733303915.513408,380206.000,59919,2,PR,1,100,153556
1733303915.553408,380246.000,59936,3,PR,1,100,153531
1733303915.593409,380286.000,59936,3,PR,1,100,153541
1733303915.633409,380326.000,59936,3,PR,1,100,153518
1733303915.673409,380366.000,59951,2,PR,1,100,153504
1733303915.713409,380406.000,59951,2,PR,1,100,153497
1733303915.753742,380446.333,59968,3,PR,1,100,153496
1733303915.794076,380486.667,59968,3,PR,1,100,153487
1733303915.834409,380527.000,59968,3,PR,1,100,153497
1733303915.874209,380566.800,59992,5,PR,1,100,153493
1733303915.914010,380606.600,59992,5,PR,1,100,153501
1733303915.953810,380646.400,59992,5,PR,1,100,153537
1733303915.993610,380686.200,59992,5,PR,1,100,153546
1733303916.033410,380726.000,59992,5,PR,1,100,153539
1733303916.073410,380766.000,60009,2,PR,1,100,153571
1733303916.113410,380806.000,60009,2,PR,1,100,153542
1733303916.153410,380846.000,60026,3,PR,1,100,153558
1733303916.193410,380886.000,60026,3,PR,1,100,153555
1733303916.233410,380926.000,60026,3,PR,1,100,153529
1733303916.273411,380966.000,60042,2,PR,1,100,153519
1733303916.313411,381006.000,60042,2,PR,1,100,153510
1733303916.353411,381046.000,60060,3,PR,1,100,153463
1733303916.393411,381086.000,60060,3,PR,1,100,153452
1733303916.433411,381126.000,60060,3,PR,1,100,153442
1733303916.473411,381166.000,60078,2,PR,1,100,153417
1733303916.513411,381206.000,60078,2,PR,1,100,153397
1733303916.553411,381246.000,60093,3,PR,1,100,153403
1733303916.593411,381286.000,60093,3,PR,1,100,153375
1733303916.633412,381326.000,60093,3,PR,1,100,153353
1733303916.673412,381366.000,60109,3,PR,1,100,153350
1733303916.713412,381406.000,60109,3,PR,1,100,153341
1733303916.753412,381446.000,60109,3,PR,1,100,153341
1733303916.800412,381493.000,60127,2,PR,1,100,153354
1733303916.847412,381540.000,60127,2,PR,1,100,153334
1733303916.887412,381580.000,60145,2,PR,1,100,153349
1733303916.927413,381620.000,60145,2,PR,1,100,153345
1733303916.967413,381660.000,60160,3,PR,1,100,153348
1733303917.007413,381700.000,60160,3,PR,1,100,153352
1733303917.047413,381740.000,60160,3,PR,1,100,153378
1733303917.087413,381780.000,60177,3,PR,1,100,153363
1733303917.127413,381820.000,60177,3,PR,1,100,153334
1733303917.167413,381860.000,60177,3,PR,1,100,153299
1733303917.207413,381900.000,60194,2,PR,1,100,153253
1733303917.247413,381940.000,60194,2,PR,1,100,153255
1733303917.287080,381979.667,60210,3,PR,1,100,153225
1733303917.326747,382019.333,60210,3,PR,1,100,153190
1733303917.366414,382059.000,60210,3,PR,1,100,153206
1733303917.406914,382099.500,60226,2,PR,1,100,153190
1733303917.447414,382140.000,60226,2,PR,1,100,153180
1733303917.487081,382179.667,60242,3,PR,1,100,153168
1733303917.526748,382219.333,60242,3,PR,1,100,153175
1733303917.566414,382259.000,60242,3,PR,1,100,153157
1733303917.606915,382299.500,60259,2,PR,1,100,153167
1733303917.647415,382340.000,60259,2,PR,1,100,153164
1733303917.687081,382379.667,60275,3,PR,1,100,153155
1733303917.726748,382419.333,60275,3,PR,1,100,153161
1733303917.766415,382459.000,60275,3,PR,1,100,153155
1733303917.806915,382499.500,60292,2,PR,1,100,153168
1733303917.847415,382540.000,60292,2,PR,1,100,153180
1733303917.887415,382580.000,60307,3,PR,1,100,153174
1733303917.927415,382620.000,60307,3,PR,1,100,153196
1733303917.967416,382660.000,60307,3,PR,1,100,153161
1733303918.007416,382700.000,60324,2,PR,1,100,153140
1733303918.047416,382740.000,60324,2,PR,1,100,153114
1733303918.087083,382779.667,60341,3,PR,1,100,153071
1733303918.126749,382819.333,60341,3,PR,1,100,153043
1733303918.166416,382859.000,60341,3,PR,1,100,153040
1733303918.206416,382899.000,60358,2,PR,1,100,153043
1733303918.246416,382939.000,60358,2,PR,1,100,153019
1733303918.286750,382979.333,60372,3,PR,1,100,153027
1733303918.327083,383019.667,60372,3,PR,1,100,153039
1733303918.367417,383060.000,60372,3,PR,1,100,153025
1733303918.407417,383100.000,60390,2,PR,1,100,153008
1733303918.447417,383140.000,60390,2,PR,1,100,153012
1733303918.487417,383180.000,60406,3,PR,1,100,153031
1733303918.527417,383220.000,60406,3,PR,1,100,153036
1733303918.567417,383260.000,60406,3,PR,1,100,153047
1733303918.607417,383300.000,60425,3,PR,1,100,153039
1733303918.647418,383340.000,60425,3,PR,1,100,153045
1733303918.687418,383380.000,60425,3,PR,1,100,153074
1733303918.727418,383420.000,60440,2,PR,1,100,153067
1733303918.767418,383460.000,60440,2,PR,1,100,153078
1733303918.807085,383499.667,60457,3,PR,1,100,153089
1733303918.846751,383539.333,60457,3,PR,1,100,153079
1733303918.886418,383579.000,60457,3,PR,1,100,153061
1733303918.926418,383619.000,60473,2,PR,1,100,153015
1733303918.966419,383659.000,60473,2,PR,1,100,152992
1733303919.006419,383699.000,60490,3,PR,1,100,152933
1733303919.046419,383739.000,60490,3,PR,1,100,152905
1733303919.086419,383779.000,60490,3,PR,1,100,152899
1733303919.126419,383819.000,60505,2,PR,1,100,152894
1733303919.166419,383859.000,60505,2,PR,1,100,152912
1733303919.206419,383899.000,60522,3,PR,1,100,152920
1733303919.246419,383939.000,60522,3,PR,1,100,152895
1733303919.286419,383979.000,60522,3,PR,1,100,152928
1733303919.326420,384019.000,60538,2,PR,1,100,152908
1733303919.366420,384059.000,60538,2,PR,1,100,152903
1733303919.406420,384099.000,60556,3,PR,1,100,152911
1733303919.446420,384139.000,60556,3,PR,1,100,152937
1733303919.486420,384179.000,60556,3,PR,1,100,152931
1733303919.526420,384219.000,60572,2,PR,1,100,152971
1733303919.566420,384259.000,60572,2,PR,1,100,152963
1733303919.606420,384299.000,60589,3,PR,1,100,152955
1733303919.646420,384339.000,60589,3,PR,1,100,152984
1733303919.686421,384379.000,60589,3,PR,1,100,152999
1733303919.726421,384419.000,60606,2,PR,1,100,153001
1733303919.766421,384459.000,60606,2,PR,1,100,153005
1733303919.806421,384499.000,60623,3,PR,1,100,153009
1733303919.846421,384539.000,60623,3,PR,1,100,152958
1733303919.886421,384579.000,60623,3,PR,1,100,152935
1733303919.926421,384619.000,60638,3,PR,1,100,152889
1733303919.966421,384659.000,60638,3,PR,1,100,152874
1733303920.006422,384699.000,60638,3,PR,1,100,152840
1733303920.046422,384739.000,60654,2,PR,1,100,152824
1733303920.086422,384779.000,60654,2,PR,1,100,152832
1733303920.126422,384819.000,60671,3,PR,1,100,152831
1733303920.166422,384859.000,60671,3,PR,1,100,152840
1733303920.206422,384899.000,60671,3,PR,1,100,152831
1733303920.246422,384939.000,60688,2,PR,1,100,152820
1733303920.286422,384979.000,60688,2,PR,1,100,152831
1733303920.326422,385019.000,60704,3,PR,1,100,152837
1733303920.366423,385059.000,60704,3,PR,1,100,152861
1733303920.406423,385099.000,60704,3,PR,1,100,152885
1733303920.446423,385139.000,60720,2,PR,1,100,152891
1733303920.486423,385179.000,60720,2,PR,1,100,152903
1733303920.526423,385219.000,60738,3,PR,1,100,152899
1733303920.566423,385259.000,60738,3,PR,1,100,152885
1733303920.606423,385299.000,60738,3,PR,1,100,152910
1733303920.653424,385346.000,60755,2,PR,1,100,152919
1733303920.700423,385393.000,60755,2,PR,1,100,152949
1733303920.740424,385433.000,60772,3,PR,1,100,152971
1733303920.780424,385473.000,60772,3,PR,1,100,152939
1733303920.820424,385513.000,60772,3,PR,1,100,152918
1733303920.860424,385553.000,60787,2,PR,1,100,152889
1733303920.900424,385593.000,60787,2,PR,1,100,152836
1733303920.940424,385633.000,60803,3,PR,1,100,152832
1733303920.980424,385673.000,60803,3,PR,1,100,152819
1733303921.020425,385713.000,60803,3,PR,1,100,152820
1733303921.060091,385752.667,60826,3,PR,1,100,152827
1733303921.099758,385792.333,60826,3,PR,1,100,152843
1733303921.139425,385832.000,60826,3,PR,1,100,152818
1733303921.179758,385872.333,60842,3,PR,1,100,152838
1733303921.220092,385912.667,60842,3,PR,1,100,152836
1733303921.260425,385953.000,60842,3,PR,1,100,152843
1733303921.300425,385993.000,60859,2,PR,1,100,152863
1733303921.340425,386033.000,60859,2,PR,1,100,152888
1733303921.380426,386073.000,60877,3,PR,1,100,152890
1733303921.420426,386113.000,60877,3,PR,1,100,152909
1733303921.460426,386153.000,60877,3,PR,1,100,152938
1733303921.500426,386193.000,60895,2,PR,1,100,152935
1733303921.540426,386233.000,60895,2,PR,1,100,152934
1733303921.580426,386273.000,60911,3,PR,1,100,152950
1733303921.620426,386313.000,60911,3,PR,1,100,152957
1733303921.660426,386353.000,60911,3,PR,1,100,153003
1733303921.700427,386393.000,60929,3,PR,1,100,153009
1733303921.740427,386433.000,60929,3,PR,1,100,152932
1733303921.780427,386473.000,60929,3,PR,1,100,152926
1733303921.820427,386513.000,60945,2,PR,1,100,152886
1733303921.860427,386553.000,60945,2,PR,1,100,152860
1733303921.900094,386592.667,60960,3,PR,1,100,152869
1733303921.939760,386632.333,60960,3,PR,1,100,152881
1733303921.979427,386672.000,60960,3,PR,1,100,152873
1733303922.019428,386712.000,60976,2,PR,1,100,152873
1733303922.059427,386752.000,60976,2,PR,1,100,152887
1733303922.099761,386792.333,60994,3,PR,1,100,152883
1733303922.140095,386832.667,60994,3,PR,1,100,152878
1733303922.180428,386873.000,60994,3,PR,1,100,152908
1733303922.220428,386913.000,61010,2,PR,1,100,152914
1733303922.260428,386953.000,61010,2,PR,1,100,152940
1733303922.300428,386993.000,61027,3,PR,1,100,152965
1733303922.340428,387033.000,61027,3,PR,1,100,152978
1733303922.380429,387073.000,61027,3,PR,1,100,153004
1733303922.420429,387113.000,61044,2,PR,1,100,153011
1733303922.460429,387153.000,61044,2,PR,1,100,153008
1733303922.500096,387192.667,61061,3,PR,1,100,152989
1733303922.539762,387232.333,61061,3,PR,1,100,152974
1733303922.579429,387272.000,61061,3,PR,1,100,152937
1733303922.619929,387312.500,61077,2,PR,1,100,152925
1733303922.660429,387353.000,61077,2,PR,1,100,152913
1733303922.700429,387393.000,61093,3,PR,1,100,152900
1733303922.740430,387433.000,61093,3,PR,1,100,152902
1733303922.780430,387473.000,61093,3,PR,1,100,152906
1733303922.819930,387512.500,61109,2,PR,1,100,152937
1733303922.859430,387552.000,61109,2,PR,1,100,152912
1733303922.899763,387592.333,61126,3,PR,1,100,152936
