LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1733303935.710468,400403.000,63213,2,EA,1,100,0.030201
1733303935.777468,400470.000,63213,2,EA,1,100,0.030201
1733303935.843468,400536.000,63230,1,EA,1,100,0.030201
1733303935.910468,400603.000,63244,2,EA,1,100,0.030201
1733303935.977468,400670.000,63244,2,EA,1,100,0.030202
1733303936.043469,400736.000,63261,1,EA,1,100,0.030201
1733303936.110469,400803.000,63278,2,EA,1,100,0.030201
1733303936.177469,400870.000,63278,2,EA,1,100,0.030202
1733303936.243469,400936.000,63295,1,EA,1,100,0.030202
1733303936.310469,401003.000,63311,2,EA,1,100,0.030201
1733303936.377470,401070.000,63311,2,EA,1,100,0.030201
1733303936.443970,401136.500,63332,2,EA,1,100,0.030201
1733303936.510470,401203.000,63332,2,EA,1,100,0.030202
1733303936.576970,401269.500,63350,2,EA,1,100,0.030202
1733303936.643470,401336.000,63350,2,EA,1,100,0.030202
1733303936.710471,401403.000,63367,1,EA,1,100,0.030201
1733303936.776971,401469.500,63384,2,EA,1,100,0.030202
1733303936.843471,401536.000,63384,2,EA,1,100,0.030202
1733303936.910471,401603.000,63401,1,EA,1,100,0.030202
1733303936.976971,401669.500,63415,2,EA,1,100,0.030202
1733303937.043472,401736.000,63415,2,EA,1,100,0.030202
1733303937.110472,401803.000,63433,1,EA,1,100,0.030202
1733303937.176972,401869.500,63451,2,EA,1,100,0.030202
1733303937.243472,401936.000,63451,2,EA,1,100,0.030202
1733303937.310472,402003.000,63468,1,EA,1,100,0.030202
1733303937.376972,402069.500,63483,2,EA,1,100,0.030202
1733303937.443473,402136.000,63483,2,EA,1,100,0.030202
1733303937.510473,402203.000,63500,1,EA,1,100,0.030202
1733303937.576973,402269.500,63516,2,EA,1,100,0.030202
1733303937.643473,402336.000,63516,2,EA,1,100,0.030202
1733303937.710474,402403.000,63533,1,EA,1,100,0.030202
1733303937.776974,402469.500,63548,2,EA,1,100,0.030202
1733303937.843474,402536.000,63548,2,EA,1,100,0.030202
1733303937.910474,402603.000,63565,1,EA,1,100,0.030202
1733303937.976974,402669.500,63581,2,EA,1,100,0.030202
1733303938.043474,402736.000,63581,2,EA,1,100,0.030202
1733303938.110475,402803.000,63601,1,EA,1,100,0.030202
1733303938.176975,402869.500,63615,2,EA,1,100,0.030202
1733303938.243475,402936.000,63615,2,EA,1,100,0.030202
1733303938.310475,403003.000,63632,1,EA,1,100,0.030202
1733303938.376976,403069.500,63649,2,EA,1,100,0.030202
1733303938.443476,403136.000,63649,2,EA,1,100,0.030202
1733303938.510476,403203.000,63666,1,EA,1,100,0.030202
1733303938.576976,403269.500,63681,2,EA,1,100,0.030202
1733303938.643476,403336.000,63681,2,EA,1,100,0.030202
1733303938.709976,403402.500,63698,2,EA,1,100,0.030202
1733303938.776477,403469.000,63698,2,EA,1,100,0.030202
1733303938.843477,403536.000,63714,1,EA,1,100,0.030202
1733303938.909977,403602.500,63731,2,EA,1,100,0.030202
1733303938.976477,403669.000,63731,2,EA,1,100,0.030202
1733303939.043478,403736.000,63747,1,EA,1,100,0.030202
1733303939.109978,403802.500,63763,2,EA,1,100,0.030202
1733303939.176478,403869.000,63763,2,EA,1,100,0.030202
1733303939.243478,403936.000,63781,1,EA,1,100,0.030202
1733303939.309978,404002.500,63798,2,EA,1,100,0.030202
1733303939.376478,404069.000,63798,2,EA,1,100,0.030202
1733303939.443479,404136.000,63815,1,EA,1,100,0.030202
1733303939.509979,404202.500,63830,2,EA,1,100,0.030202
1733303939.576479,404269.000,63830,2,EA,1,100,0.030202
1733303939.643479,404336.000,63846,1,EA,1,100,0.030202
1733303939.709979,404402.500,63864,2,EA,1,100,0.030202
1733303939.776479,404469.000,63864,2,EA,1,100,0.030202
1733303939.843480,404536.000,63880,1,EA,1,100,0.030202
1733303939.909980,404602.500,63895,2,EA,1,100,0.030202
1733303939.976480,404669.000,63895,2,EA,1,100,0.030202
1733303940.043480,404736.000,63911,1,EA,1,100,0.030202
1733303940.109981,404802.500,63929,2,EA,1,100,0.030202
1733303940.176481,404869.000,63929,2,EA,1,100,0.030202
1733303940.243481,404936.000,63947,1,EA,1,100,0.030202
1733303940.309981,405002.500,63962,2,EA,1,100,0.030202
1733303940.376481,405069.000,63962,2,EA,1,100,0.030202
1733303940.443481,405136.000,63979,1,EA,1,100,0.030202
1733303940.509982,405202.500,63996,2,EA,1,100,0.030202
1733303940.576482,405269.000,63996,2,EA,1,100,0.030202
1733303940.643482,405336.000,64012,2,EA,1,100,0.030202
1733303940.710482,405403.000,64012,2,EA,1,100,0.030202
1733303940.776483,405469.000,64030,1,EA,1,100,0.030202
1733303940.843483,405536.000,64044,2,EA,1,100,0.030202
1733303940.910483,405603.000,64044,2,EA,1,100,0.030202
1733303940.976483,405669.000,64061,1,EA,1,100,0.030202
1733303941.043483,405736.000,64080,2,EA,1,100,0.030202
1733303941.110483,405803.000,64080,2,EA,1,100,0.030203
1733303941.176484,405869.000,64097,1,EA,1,100,0.030203
1733303941.242984,405935.500,64111,2,EA,1,100,0.030203
1733303941.309484,406002.000,64111,2,EA,1,100,0.030202
1733303941.376484,406069.000,64128,1,EA,1,100,0.030203
1733303941.442985,406135.500,64147,2,EA,1,100,0.030202
1733303941.509485,406202.000,64147,2,EA,1,100,0.030202
1733303941.576485,406269.000,64171,2,EA,1,100,0.030202
1733303941.643485,406336.000,64171,2,EA,1,100,0.030202
1733303941.710485,406403.000,64187,1,EA,1,100,0.030202
1733303941.776985,406469.500,64204,2,EA,1,100,0.030202
1733303941.843486,406536.000,64204,2,EA,1,100,0.030202
1733303941.909986,406602.500,64219,2,EA,1,100,0.030202
1733303941.976486,406669.000,64219,2,EA,1,100,0.030202
1733303942.043486,406736.000,64236,1,EA,1,100,0.030202
1733303942.109987,406802.500,64255,2,EA,1,100,0.030202
1733303942.176487,406869.000,64255,2,EA,1,100,0.030202
1733303942.243487,406936.000,64272,1,EA,1,100,0.030202
1733303942.309987,407002.500,64286,2,EA,1,100,0.030202
1733303942.376487,407069.000,64286,2,EA,1,100,0.030202
1733303942.443487,407136.000,64304,1,EA,1,100,0.030202
1733303942.509988,407202.500,64320,2,EA,1,100,0.030202
1733303942.576488,407269.000,64320,2,EA,1,100,0.030202
1733303942.643488,407336.000,64337,1,EA,1,100,0.030202
1733303942.709988,407402.500,64352,2,EA,1,100,0.030202
1733303942.776488,407469.000,64352,2,EA,1,100,0.030202
1733303942.843489,407536.000,64369,1,EA,1,100,0.030202
1733303942.909989,407602.500,64385,2,EA,1,100,0.030202
1733303942.976489,407669.000,64385,2,EA,1,100,0.030202
1733303943.043489,407736.000,64404,1,EA,1,100,0.030202
1733303943.109989,407802.500,64419,2,EA,1,100,0.030202
1733303943.176490,407869.000,64419,2,EA,1,100,0.030202
1733303943.243490,407936.000,64436,1,EA,1,100,0.030202
1733303943.309990,408002.500,64452,2,EA,1,100,0.030202
1733303943.376490,408069.000,64452,2,EA,1,100,0.030202
1733303943.443490,408136.000,64470,1,EA,1,100,0.030202
1733303943.509990,408202.500,64484,2,EA,1,100,0.030202
1733303943.576491,408269.000,64484,2,EA,1,100,0.030202
1733303943.643491,408336.000,64501,1,EA,1,100,0.030202
1733303943.709991,408402.500,64518,2,EA,1,100,0.030202
1733303943.776491,408469.000,64518,2,EA,1,100,0.030202
1733303943.843492,408536.000,64535,1,EA,1,100,0.030202
1733303943.909992,408602.500,64551,2,EA,1,100,0.030202
1733303943.976492,408669.000,64551,2,EA,1,100,0.030202
1733303944.043492,408736.000,64568,1,EA,1,100,0.030202
1733303944.109992,408802.500,64585,2,EA,1,100,0.030202
1733303944.176492,408869.000,64585,2,EA,1,100,0.030202
1733303944.243493,408936.000,64602,1,EA,1,100,0.030202
1733303944.309993,409002.500,64617,2,EA,1,100,0.030202
1733303944.376493,409069.000,64617,2,EA,1,100,0.030202
1733303944.442993,409135.500,64634,2,EA,1,100,0.030202
1733303944.509494,409202.000,64634,2,EA,1,100,0.030202
1733303944.576494,409269.000,64650,1,EA,1,100,0.030202
1733303944.642994,409335.500,64667,2,EA,1,100,0.030202
1733303944.709494,409402.000,64667,2,EA,1,100,0.030202
1733303944.776494,409469.000,64684,1,EA,1,100,0.030202
1733303944.842994,409535.500,64699,2,EA,1,100,0.030202
1733303944.909495,409602.000,64699,2,EA,1,100,0.030202
1733303944.976495,409669.000,64717,1,EA,1,100,0.030202
1733303945.042995,409735.500,64735,2,EA,1,100,0.030202
1733303945.109495,409802.000,64735,2,EA,1,100,0.030202
1733303945.176496,409869.000,64751,1,EA,1,100,0.030202
1733303945.242996,409935.500,64766,2,EA,1,100,0.030202
1733303945.309496,410002.000,64766,2,EA,1,100,0.030202
1733303945.376496,410069.000,64782,1,EA,1,100,0.030202
1733303945.442996,410135.500,64800,2,EA,1,100,0.030202
1733303945.509496,410202.000,64800,2,EA,1,100,0.030202
1733303945.576497,410269.000,64816,1,EA,1,100,0.030202
1733303945.642997,410335.500,64831,2,EA,1,100,0.030202
1733303945.709497,410402.000,64831,2,EA,1,100,0.030202
1733303945.776497,410469.000,64848,1,EA,1,100,0.030202
1733303945.842997,410535.500,64865,2,EA,1,100,0.030202
1733303945.909497,410602.000,64865,2,EA,1,100,0.030201
1733303945.976498,410669.000,64883,1,EA,1,100,0.030201
1733303946.042998,410735.500,64899,2,EA,1,100,0.030201
1733303946.109498,410802.000,64899,2,EA,1,100,0.030201
1733303946.176498,410869.000,64915,1,EA,1,100,0.030201
1733303946.242999,410935.500,64932,2,EA,1,100,0.030201
1733303946.309499,411002.000,64932,2,EA,1,100,0.030201
1733303946.376499,411069.000,64948,1,EA,1,100,0.030201
1733303946.442999,411135.500,64967,2,EA,1,100,0.030201
1733303946.509499,411202.000,64967,2,EA,1,100,0.030201
1733303946.576499,411269.000,64982,1,EA,1,100,0.030201
1733303946.643167,411335.667,65007,3,EA,1,100,0.030201
1733303946.709833,411402.333,65007,3,EA,1,100,0.030201
1733303946.776500,411469.000,65007,3,EA,1,100,0.030201
1733303946.842500,411535.000,65023,1,EA,1,100,0.030201
1733303946.909501,411602.000,65040,2,EA,1,100,0.030201
1733303946.976501,411669.000,65040,2,EA,1,100,0.030201
1733303947.042501,411735.000,65056,1,EA,1,100,0.030201
1733303947.109501,411802.000,65072,2,EA,1,100,0.030201
1733303947.176501,411869.000,65072,2,EA,1,100,0.030201
1733303947.242501,411935.000,65088,1,EA,1,100,0.030201
1733303947.309502,412002.000,65105,2,EA,1,100,0.030201
1733303947.376502,412069.000,65105,2,EA,1,100,0.030201
1733303947.442502,412135.000,65122,1,EA,1,100,0.030201
1733303947.509002,412201.500,65137,2,EA,1,100,0.030201
1733303947.575502,412268.000,65137,2,EA,1,100,0.030201
1733303947.642503,412335.000,65153,1,EA,1,100,0.030201
1733303947.709003,412401.500,65173,2,EA,1,100,0.030201
1733303947.775503,412468.000,65173,2,EA,1,100,0.030201
1733303947.842503,412535.000,65189,1,EA,1,100,0.030201
1733303947.909003,412601.500,65204,2,EA,1,100,0.030201
1733303947.975504,412668.000,65204,2,EA,1,100,0.030201
1733303948.042504,412735.000,65220,1,EA,1,100,0.030201
1733303948.109004,412801.500,65238,2,EA,1,100,0.030201
1733303948.175504,412868.000,65238,2,EA,1,100,0.030201
1733303948.242504,412935.000,65254,2,EA,1,100,0.030201
1733303948.309505,413002.000,65254,2,EA,1,100,0.030201
1733303948.376005,413068.500,65272,2,EA,1,100,0.030201
1733303948.442505,413135.000,65272,2,EA,1,100,0.030201
1733303948.509505,413202.000,65288,1,EA,1,100,0.030201
1733303948.576005,413268.500,65303,2,EA,1,100,0.030201
1733303948.642506,413335.000,65303,2,EA,1,100,0.030201
1733303948.709506,413402.000,65321,1,EA,1,100,0.030201
1733303948.776006,413468.500,65339,2,EA,1,100,0.030201
1733303948.842506,413535.000,65339,2,EA,1,100,0.030201
1733303948.909506,413602.000,65355,1,EA,1,100,0.030201
1733303948.976007,413668.500,65370,2,EA,1,100,0.030201
1733303949.042507,413735.000,65370,2,EA,1,100,0.030201
1733303949.109507,413802.000,65387,1,EA,1,100,0.030201
1733303949.176007,413868.500,65404,2,EA,1,100,0.030201
1733303949.242507,413935.000,65404,2,EA,1,100,0.030201
1733303949.309508,414002.000,65420,1,EA,1,100,0.030201
1733303949.376008,414068.500,65436,2,EA,1,100,0.030202
1733303949.442508,414135.000,65436,2,EA,1,100,0.030201
1733303949.509508,414202.000,65452,1,EA,1,100,0.030202
1733303949.576008,414268.500,65469,2,EA,1,100,0.030201
1733303949.642509,414335.000,65469,2,EA,1,100,0.030202
1733303949.709509,414402.000,65487,1,EA,1,100,0.030201
1733303949.776009,414468.500,65503,2,EA,1,100,0.030202
1733303949.842509,414535.000,65503,2,EA,1,100,0.030202
1733303949.909509,414602.000,65519,1,EA,1,100,0.030201
1733303949.976010,414668.500,0,2,EA,1,100,0.030201
1733303950.042510,414735.000,0,2,EA,1,100,0.030201
1733303950.109510,414802.000,17,1,EA,1,100,0.030201
1733303950.176010,414868.500,33,2,EA,1,100,0.030201
1733303950.242510,414935.000,33,2,EA,1,100,0.030202
1733303950.309510,415002.000,48,1,EA,1,100,0.030201
1733303950.376011,415068.500,66,2,EA,1,100,0.030201
1733303950.442511,415135.000,66,2,EA,1,100,0.030201
1733303950.509011,415201.500,84,2,EA,1,100,0.030201
1733303950.575511,415268.000,84,2,EA,1,100,0.030201
1733303950.642512,415335.000,101,1,EA,1,100,0.030202
1733303950.709012,415401.500,116,2,EA,1,100,0.030202
1733303950.775512,415468.000,116,2,EA,1,100,0.030201
1733303950.842512,415535.000,133,1,EA,1,100,0.030201
1733303950.909012,415601.500,149,2,EA,1,100,0.030201
1733303950.975513,415668.000,149,2,EA,1,100,0.030201
1733303951.042513,415735.000,166,1,EA,1,100,0.030201
1733303951.109013,415801.500,181,2,EA,1,100,0.030202
1733303951.175513,415868.000,181,2,EA,1,100,0.030202
1733303951.242513,415935.000,198,1,EA,1,100,0.030201
1733303951.309013,416001.500,214,2,EA,1,100,0.030201
1733303951.375514,416068.000,214,2,EA,1,100,0.030202
1733303951.442514,416135.000,234,1,EA,1,100,0.030202
1733303951.509014,416201.500,250,2,EA,1,100,0.030201
1733303951.575514,416268.000,250,2,EA,1,100,0.030201
1733303951.642514,416335.000,267,1,EA,1,100,0.030201
1733303951.709015,416401.500,289,2,EA,1,100,0.030201
1733303951.775515,416468.000,289,2,EA,1,100,0.030202
1733303951.842515,416535.000,306,1,EA,1,100,0.030201
1733303951.909015,416601.500,320,2,EA,1,100,0.030202
1733303951.975515,416668.000,320,2,EA,1,100,0.030201
1733303952.042516,416735.000,337,1,EA,1,100,0.030201
1733303952.109016,416801.500,354,2,EA,1,100,0.030202
1733303952.175516,416868.000,354,2,EA,1,100,0.030202
1733303952.242516,416935.000,371,1,EA,1,100,0.030202
1733303952.309016,417001.500,388,2,EA,1,100,0.030201
1733303952.375517,417068.000,388,2,EA,1,100,0.030201
1733303952.442517,417135.000,405,1,EA,1,100,0.030201
1733303952.509017,417201.500,421,2,EA,1,100,0.030201
1733303952.575517,417268.000,421,2,EA,1,100,0.030202
1733303952.642517,417335.000,438,1,EA,1,100,0.030202
1733303952.709018,417401.500,454,2,EA,1,100,0.030201
1733303952.775518,417468.000,454,2,EA,1,100,0.030201
1733303952.842018,417534.500,470,2,EA,1,100,0.030202
1733303952.908518,417601.000,470,2,EA,1,100,0.030201
1733303952.975518,417668.000,486,1,EA,1,100,0.030202
1733303953.042019,417734.500,504,2,EA,1,100,0.030202
1733303953.108519,417801.000,504,2,EA,1,100,0.030201
1733303953.175519,417868.000,522,1,EA,1,100,0.030201
1733303953.242019,417934.500,537,2,EA,1,100,0.030201
1733303953.308519,418001.000,537,2,EA,1,100,0.030201
1733303953.375520,418068.000,553,1,EA,1,100,0.030201
1733303953.442020,418134.500,571,2,EA,1,100,0.030201
1733303953.508520,418201.000,571,2,EA,1,100,0.030201
1733303953.575520,418268.000,587,1,EA,1,100,0.030201
1733303953.642020,418334.500,602,2,EA,1,100,0.030201
1733303953.708520,418401.000,602,2,EA,1,100,0.030201
1733303953.775521,418468.000,619,1,EA,1,100,0.030201
1733303953.842021,418534.500,636,2,EA,1,100,0.030201
1733303953.908521,418601.000,636,2,EA,1,100,0.030201
1733303953.975521,418668.000,652,1,EA,1,100,0.030201
1733303954.042022,418734.500,670,2,EA,1,100,0.030201
1733303954.108522,418801.000,670,2,EA,1,100,0.030201
1733303954.175522,418868.000,686,1,EA,1,100,0.030202
1733303954.242022,418934.500,703,2,EA,1,100,0.030201
1733303954.308522,419001.000,703,2,EA,1,100,0.030201
1733303954.375522,419068.000,719,1,EA,1,100,0.030202
1733303954.442023,419134.500,736,2,EA,1,100,0.030201
1733303954.508523,419201.000,736,2,EA,1,100,0.030202
1733303954.575523,419268.000,751,1,EA,1,100,0.030202
1733303954.642023,419334.500,768,2,EA,1,100,0.030202
1733303954.708524,419401.000,768,2,EA,1,100,0.030202
1733303954.775524,419468.000,785,2,EA,1,100,0.030202
1733303954.842524,419535.000,785,2,EA,1,100,0.030202
1733303954.908524,419601.000,802,1,EA,1,100,0.030202
1733303954.975524,419668.000,816,2,EA,1,100,0.030202
1733303955.042524,419735.000,816,2,EA,1,100,0.030202
1733303955.108525,419801.000,834,1,EA,1,100,0.030202
1733303955.175025,419867.500,850,2,EA,1,100,0.030202
1733303955.241525,419934.000,850,2,EA,1,100,0.030202
1733303955.308525,420001.000,869,1,EA,1,100,0.030202
1733303955.375026,420067.500,884,2,EA,1,100,0.030202
1733303955.441526,420134.000,884,2,EA,1,100,0.030202
1733303955.508526,420201.000,901,1,EA,1,100,0.030202
1733303955.575026,420267.500,917,2,EA,1,100,0.030202
1733303955.641526,420334.000,917,2,EA,1,100,0.030202
1733303955.708526,420401.000,934,1,EA,1,100,0.030202
1733303955.775027,420467.500,949,2,EA,1,100,0.030202
1733303955.841527,420534.000,949,2,EA,1,100,0.030202
1733303955.908527,420601.000,966,1,EA,1,100,0.030202
1733303955.975027,420667.500,984,2,EA,1,100,0.030202
1733303956.041527,420734.000,984,2,EA,1,100,0.030202
1733303956.108528,420801.000,1002,1,EA,1,100,0.030202
1733303956.175028,420867.500,1016,2,EA,1,100,0.030202
1733303956.241528,420934.000,1016,2,EA,1,100,0.030202
1733303956.308528,421001.000,1033,1,EA,1,100,0.030202
1733303956.375028,421067.500,1050,2,EA,1,100,0.030202
1733303956.441529,421134.000,1050,2,EA,1,100,0.030202
1733303956.508529,421201.000,1069,1,EA,1,100,0.030202
1733303956.575029,421267.500,1084,2,EA,1,100,0.030202
1733303956.641529,421334.000,1084,2,EA,1,100,0.030202
1733303956.708529,421401.000,1100,1,EA,1,100,0.030202
1733303956.775029,421467.500,1117,2,EA,1,100,0.030202
1733303956.841530,421534.000,1117,2,EA,1,100,0.030202
1733303956.908530,421601.000,1137,2,EA,1,100,0.030202
1733303956.975530,421668.000,1137,2,EA,1,100,0.030202
1733303957.042030,421734.500,1156,2,EA,1,100,0.030202
1733303957.108531,421801.000,1156,2,EA,1,100,0.030202
1733303957.175531,421868.000,1173,1,EA,1,100,0.030202
1733303957.242031,421934.500,1187,2,EA,1,100,0.030202
1733303957.308531,422001.000,1187,2,EA,1,100,0.030202
1733303957.375531,422068.000,1204,1,EA,1,100,0.030202
1733303957.442031,422134.500,1221,2,EA,1,100,0.030202
1733303957.508532,422201.000,1221,2,EA,1,100,0.030202
1733303957.575532,422268.000,1238,1,EA,1,100,0.030202
1733303957.642032,422334.500,1252,2,EA,1,100,0.030202
1733303957.708532,422401.000,1252,2,EA,1,100,0.030202
1733303957.775532,422468.000,1270,1,EA,1,100,0.030202
1733303957.842033,422534.500,1286,2,EA,1,100,0.030202
1733303957.908533,422601.000,1286,2,EA,1,100,0.030202
1733303957.975533,422668.000,1303,1,EA,1,100,0.030202
1733303958.042033,422734.500,1321,2,EA,1,100,0.030202
1733303958.108533,422801.000,1321,2,EA,1,100,0.030202
1733303958.175034,422867.500,1337,2,EA,1,100,0.030201
1733303958.241534,422934.000,1337,2,EA,1,100,0.030201
1733303958.308534,423001.000,1353,1,EA,1,100,0.030201
1733303958.375034,423067.500,1371,2,EA,1,100,0.030201
1733303958.441535,423134.000,1371,2,EA,1,100,0.030201
1733303958.508535,423201.000,1387,1,EA,1,100,0.030201
1733303958.575035,423267.500,1402,2,EA,1,100,0.030201
1733303958.641535,423334.000,1402,2,EA,1,100,0.030201
1733303958.708535,423401.000,1418,1,EA,1,100,0.030201
1733303958.775035,423467.500,1436,2,EA,1,100,0.030201
1733303958.841536,423534.000,1436,2,EA,1,100,0.030201
1733303958.908536,423601.000,1452,1,EA,1,100,0.030201
1733303958.975036,423667.500,1469,2,EA,1,100,0.030201
1733303959.041536,423734.000,1469,2,EA,1,100,0.030202
1733303959.108536,423801.000,1486,1,EA,1,100,0.030201
1733303959.175037,423867.500,1503,2,EA,1,100,0.030201
1733303959.241537,423934.000,1503,2,EA,1,100,0.030201
1733303959.308537,424001.000,1519,1,EA,1,100,0.030201
1733303959.375037,424067.500,1535,2,EA,1,100,0.030201
1733303959.441537,424134.000,1535,2,EA,1,100,0.030201
1733303959.508538,424201.000,1551,1,EA,1,100,0.030202
1733303959.575038,424267.500,1568,2,EA,1,100,0.030201
1733303959.641538,424334.000,1568,2,EA,1,100,0.030201
1733303959.708538,424401.000,1584,1,EA,1,100,0.030201
1733303959.775038,424467.500,1600,2,EA,1,100,0.030201
1733303959.841538,424534.000,1600,2,EA,1,100,0.030201
1733303959.908539,424601.000,1618,1,EA,1,100,0.030201
1733303959.975039,424667.500,1635,2,EA,1,100,0.030201
1733303960.041539,424734.000,1635,2,EA,1,100,0.030201
1733303960.108539,424801.000,1652,1,EA,1,100,0.030201
1733303960.175040,424867.500,1668,2,EA,1,100,0.030201
1733303960.241540,424934.000,1668,2,EA,1,100,0.030201
1733303960.308540,425001.000,1683,1,EA,1,100,0.030201
1733303960.375040,425067.500,1701,2,EA,1,100,0.030201
1733303960.441540,425134.000,1701,2,EA,1,100,0.030201
1733303960.508540,425201.000,1717,1,EA,1,100,0.030201
1733303960.575041,425267.500,1733,2,EA,1,100,0.030201
1733303960.641541,425334.000,1733,2,EA,1,100,0.030201
1733303960.708041,425400.500,1749,2,EA,1,100,0.030201
1733303960.774541,425467.000,1749,2,EA,1,100,0.030201
1733303960.841542,425534.000,1768,1,EA,1,100,0.030201
1733303960.908042,425600.500,1784,2,EA,1,100,0.030201
1733303960.974542,425667.000,1784,2,EA,1,100,0.030201
1733303961.041542,425734.000,1801,1,EA,1,100,0.030201
1733303961.108042,425800.500,1816,2,EA,1,100,0.030201
1733303961.174542,425867.000,1816,2,EA,1,100,0.030201
1733303961.241543,425934.000,1833,1,EA,1,100,0.030201
1733303961.308043,426000.500,1849,2,EA,1,100,0.030201
1733303961.374543,426067.000,1849,2,EA,1,100,0.030201
1733303961.441543,426134.000,1867,1,EA,1,100,0.030201
1733303961.508044,426200.500,1883,2,EA,1,100,0.030201
1733303961.574544,426267.000,1883,2,EA,1,100,0.030201
1733303961.641544,426334.000,1900,1,EA,1,100,0.030201
1733303961.708044,426400.500,1919,2,EA,1,100,0.030201
1733303961.774544,426467.000,1919,2,EA,1,100,0.030201
1733303961.841544,426534.000,1936,1,EA,1,100,0.030201
1733303961.908045,426600.500,1950,2,EA,1,100,0.030201
1733303961.974545,426667.000,1950,2,EA,1,100,0.030201
1733303962.041545,426734.000,1974,1,EA,1,100,0.030201
1733303962.108045,426800.500,1991,2,EA,1,100,0.030201
1733303962.174545,426867.000,1991,2,EA,1,100,0.030201
1733303962.241546,426934.000,2008,1,EA,1,100,0.030202
1733303962.308046,427000.500,2022,2,EA,1,100,0.030201
1733303962.374546,427067.000,2022,2,EA,1,100,0.030202
1733303962.441546,427134.000,2040,1,EA,1,100,0.030201
1733303962.508046,427200.500,2056,2,EA,1,100,0.030201
1733303962.574547,427267.000,2056,2,EA,1,100,0.030202
1733303962.641547,427334.000,2075,1,EA,1,100,0.030202
1733303962.708047,427400.500,2091,2,EA,1,100,0.030201
1733303962.774547,427467.000,2091,2,EA,1,100,0.030201
1733303962.841547,427534.000,2107,1,EA,1,100,0.030201
1733303962.908047,427600.500,2123,2,EA,1,100,0.030201
1733303962.974548,427667.000,2123,2,EA,1,100,0.030201
1733303963.041548,427734.000,2140,1,EA,1,100,0.030201
1733303963.108048,427800.500,2156,2,EA,1,100,0.030201
1733303963.174548,427867.000,2156,2,EA,1,100,0.030201
1733303963.241049,427933.500,2172,2,EA,1,100,0.030201
1733303963.307549,428000.000,2172,2,EA,1,100,0.030201
1733303963.374549,428067.000,2188,1,EA,1,100,0.030201
1733303963.441049,428133.500,2206,2,EA,1,100,0.030201
1733303963.507549,428200.000,2206,2,EA,1,100,0.030201
1733303963.574549,428267.000,2224,1,EA,1,100,0.030201
1733303963.641050,428333.500,2239,2,EA,1,100,0.030201
1733303963.707550,428400.000,2239,2,EA,1,100,0.030202
1733303963.774550,428467.000,2256,1,EA,1,100,0.030201
1733303963.841050,428533.500,2273,2,EA,1,100,0.030201
1733303963.907551,428600.000,2273,2,EA,1,100,0.030201
1733303963.974551,428667.000,2289,1,EA,1,100,0.030201
1733303964.041051,428733.500,2305,2,EA,1,100,0.030201
1733303964.107551,428800.000,2305,2,EA,1,100,0.030201
1733303964.174551,428867.000,2321,1,EA,1,100,0.030201
1733303964.241051,428933.500,2338,2,EA,1,100,0.030201
1733303964.307552,429000.000,2338,2,EA,1,100,0.030201
1733303964.374552,429067.000,2354,1,EA,1,100,0.030201
1733303964.441052,429133.500,2372,2,EA,1,100,0.030201
1733303964.507552,429200.000,2372,2,EA,1,100,0.030202
1733303964.574552,429267.000,2388,1,EA,1,100,0.030202
1733303964.641053,429333.500,2405,2,EA,1,100,0.030202
1733303964.707553,429400.000,2405,2,EA,1,100,0.030201
1733303964.774553,429467.000,2422,1,EA,1,100,0.030201
1733303964.841053,429533.500,2437,2,EA,1,100,0.030201
1733303964.907553,429600.000,2437,2,EA,1,100,0.030201
1733303964.974554,429667.000,2453,1,EA,1,100,0.030202
1733303965.041054,429733.500,2471,2,EA,1,100,0.030201
1733303965.107554,429800.000,2471,2,EA,1,100,0.030201
1733303965.174554,429867.000,2487,1,EA,1,100,0.030202
1733303965.241054,429933.500,2503,2,EA,1,100,0.030201
1733303965.307554,430000.000,2503,2,EA,1,100,0.030201
1733303965.374555,430067.000,2518,1,EA,1,100,0.030201
1733303965.441055,430133.500,2538,2,EA,1,100,0.030201
1733303965.507555,430200.000,2538,2,EA,1,100,0.030201
1733303965.574055,430266.500,2554,2,EA,1,100,0.030201
1733303965.640556,430333.000,2554,2,EA,1,100,0.030201
1733303965.707556,430400.000,2571,1,EA,1,100,0.030201
1733303965.774056,430466.500,2586,2,EA,1,100,0.030201
1733303965.840556,430533.000,2586,2,EA,1,100,0.030201
1733303965.907556,430600.000,2603,1,EA,1,100,0.030201
1733303965.974056,430666.500,2619,2,EA,1,100,0.030201
1733303966.040557,430733.000,2619,2,EA,1,100,0.030202
1733303966.107557,430800.000,2637,1,EA,1,100,0.030201
1733303966.174057,430866.500,2651,2,EA,1,100,0.030201
1733303966.240557,430933.000,2651,2,EA,1,100,0.030201
1733303966.307558,431000.000,2668,1,EA,1,100,0.030201
1733303966.374058,431066.500,2687,2,EA,1,100,0.030201
1733303966.440558,431133.000,2687,2,EA,1,100,0.030201
1733303966.507558,431200.000,2706,1,EA,1,100,0.030201
1733303966.574058,431266.500,2720,2,EA,1,100,0.030201
1733303966.640558,431333.000,2720,2,EA,1,100,0.030201
1733303966.707559,431400.000,2737,1,EA,1,100,0.030201
1733303966.774059,431466.500,2754,2,EA,1,100,0.030201
